GO.ID,Term,Annotated,Significant,Expected,classicFisher,bonferroni,bh,foldEnrichment,Ontology
GO:0030301,cholesterol transport,77,1,1.55,0.79119,1,1,0.65,BP
GO:0051965,positive regulation of synapse assembly,77,1,1.55,0.79119,1,1,0.65,BP
GO:0140056,organelle localization by membrane tethe...,77,1,1.55,0.79119,1,1,0.65,BP
GO:0007204,positive regulation of cytosolic calcium...,328,5,6.59,0.79153,1,1,0.76,BP
GO:0018393,internal peptidyl-lysine acetylation,145,2,2.91,0.79181,1,1,0.69,BP
GO:0008544,epidermis development,329,5,6.61,0.79369,1,1,0.76,BP
GO:0007224,smoothened signaling pathway,146,2,2.93,0.79496,1,1,0.68,BP
GO:1905952,regulation of lipid localization,146,2,2.93,0.79496,1,1,0.68,BP
GO:0030148,sphingolipid biosynthetic process,78,1,1.57,0.79540,1,1,0.64,BP
GO:0032729,positive regulation of interferon-gamma ...,78,1,1.57,0.79540,1,1,0.64,BP
GO:0061180,mammary gland epithelium development,78,1,1.57,0.79540,1,1,0.64,BP
GO:0061515,myeloid cell development,78,1,1.57,0.79540,1,1,0.64,BP
GO:1901606,alpha-amino acid catabolic process,78,1,1.57,0.79540,1,1,0.64,BP
GO:1901135,carbohydrate derivative metabolic proces...,1003,17,20.16,0.79804,1,1,0.84,BP
GO:0003006,developmental process involved in reprod...,784,13,15.76,0.79805,1,1,0.82,BP
GO:0071331,cellular response to hexose stimulus,147,2,2.95,0.79807,1,1,0.68,BP
GO:0019722,calcium-mediated signaling,211,3,4.24,0.79952,1,1,0.71,BP
GO:0042098,T cell proliferation,211,3,4.24,0.79952,1,1,0.71,BP
GO:0030808,regulation of nucleotide biosynthetic pr...,79,1,1.59,0.79953,1,1,0.63,BP
GO:0061844,antimicrobial humoral immune response me...,79,1,1.59,0.79953,1,1,0.63,BP
GO:0071277,cellular response to calcium ion,79,1,1.59,0.79953,1,1,0.63,BP
GO:1900371,regulation of purine nucleotide biosynth...,79,1,1.59,0.79953,1,1,0.63,BP
GO:0003206,cardiac chamber morphogenesis,148,2,2.97,0.80113,1,1,0.67,BP
GO:0006475,internal protein amino acid acetylation,148,2,2.97,0.80113,1,1,0.67,BP
GO:0071326,cellular response to monosaccharide stim...,148,2,2.97,0.80113,1,1,0.67,BP
GO:0030595,leukocyte chemotaxis,212,3,4.26,0.80211,1,1,0.7,BP
GO:1904950,negative regulation of establishment of ...,212,3,4.26,0.80211,1,1,0.7,BP
GO:0032787,monocarboxylic acid metabolic process,564,9,11.34,0.80287,1,1,0.79,BP
GO:0006919,activation of cysteine-type endopeptidas...,80,1,1.61,0.80357,1,1,0.62,BP
GO:0032410,negative regulation of transporter activ...,80,1,1.61,0.80357,1,1,0.62,BP
GO:0032890,regulation of organic acid transport,80,1,1.61,0.80357,1,1,0.62,BP
GO:0003231,cardiac ventricle development,149,2,2.99,0.80416,1,1,0.67,BP
GO:0002700,regulation of production of molecular me...,150,2,3.02,0.80715,1,1,0.66,BP
GO:0006664,glycolipid metabolic process,81,1,1.63,0.80753,1,1,0.61,BP
GO:0038034,signal transduction in absence of ligand,81,1,1.63,0.80753,1,1,0.61,BP
GO:0043279,response to alkaloid,81,1,1.63,0.80753,1,1,0.61,BP
GO:0051702,interaction with symbiont,81,1,1.63,0.80753,1,1,0.61,BP
GO:0060113,inner ear receptor cell differentiation,81,1,1.63,0.80753,1,1,0.61,BP
GO:0070613,regulation of protein processing,81,1,1.63,0.80753,1,1,0.61,BP
GO:0097192,extrinsic apoptotic signaling pathway in...,81,1,1.63,0.80753,1,1,0.61,BP
GO:2000243,positive regulation of reproductive proc...,81,1,1.63,0.80753,1,1,0.61,BP
GO:0055080,cation homeostasis,736,12,14.79,0.80855,1,1,0.81,BP
GO:0019637,organophosphate metabolic process,957,16,19.24,0.80884,1,1,0.83,BP
GO:0006865,amino acid transport,151,2,3.04,0.81009,1,1,0.66,BP
GO:0002253,activation of immune response,396,6,7.96,0.81041,1,1,0.75,BP
GO:0001738,morphogenesis of a polarized epithelium,82,1,1.65,0.81142,1,1,0.61,BP
GO:0002718,regulation of cytokine production involv...,82,1,1.65,0.81142,1,1,0.61,BP
GO:0022406,membrane docking,82,1,1.65,0.81142,1,1,0.61,BP
GO:0032651,regulation of interleukin-1 beta product...,82,1,1.65,0.81142,1,1,0.61,BP
GO:0044106,cellular amine metabolic process,82,1,1.65,0.81142,1,1,0.61,BP
GO:1903509,liposaccharide metabolic process,82,1,1.65,0.81142,1,1,0.61,BP
GO:0009913,epidermal cell differentiation,216,3,4.34,0.81217,1,1,0.69,BP
GO:0042113,B cell activation,278,4,5.59,0.81275,1,1,0.72,BP
GO:0035050,embryonic heart tube development,83,1,1.67,0.81522,1,1,0.6,BP
GO:1903317,regulation of protein maturation,83,1,1.67,0.81522,1,1,0.6,BP
GO:0003007,heart morphogenesis,280,4,5.63,0.81709,1,1,0.71,BP
GO:0009100,glycoprotein metabolic process,341,5,6.85,0.81831,1,1,0.73,BP
GO:0010675,regulation of cellular carbohydrate meta...,154,2,3.1,0.81869,1,1,0.65,BP
GO:0044728,DNA methylation or demethylation,84,1,1.69,0.81895,1,1,0.59,BP
GO:0009101,glycoprotein biosynthetic process,281,4,5.65,0.81922,1,1,0.71,BP
GO:0042742,defense response to bacterium,281,4,5.65,0.81922,1,1,0.71,BP
GO:0043547,positive regulation of GTPase activity,219,3,4.4,0.81944,1,1,0.68,BP
GO:0006310,DNA recombination,282,4,5.67,0.82134,1,1,0.71,BP
GO:0050709,negative regulation of protein secretion,155,2,3.12,0.82147,1,1,0.64,BP
GO:0071322,cellular response to carbohydrate stimul...,155,2,3.12,0.82147,1,1,0.64,BP
GO:0014032,neural crest cell development,85,1,1.71,0.82260,1,1,0.58,BP
GO:0032526,response to retinoic acid,85,1,1.71,0.82260,1,1,0.58,BP
GO:0097581,lamellipodium organization,85,1,1.71,0.82260,1,1,0.58,BP
GO:0006694,steroid biosynthetic process,156,2,3.14,0.82422,1,1,0.64,BP
GO:0018394,peptidyl-lysine acetylation,156,2,3.14,0.82422,1,1,0.64,BP
GO:0002275,myeloid cell activation involved in immu...,86,1,1.73,0.82618,1,1,0.58,BP
GO:0006096,glycolytic process,86,1,1.73,0.82618,1,1,0.58,BP
GO:0034103,regulation of tissue remodeling,86,1,1.73,0.82618,1,1,0.58,BP
GO:0042632,cholesterol homeostasis,86,1,1.73,0.82618,1,1,0.58,BP
GO:0060411,cardiac septum morphogenesis,86,1,1.73,0.82618,1,1,0.58,BP
GO:0051250,negative regulation of lymphocyte activa...,157,2,3.16,0.82693,1,1,0.63,BP
GO:0098771,inorganic ion homeostasis,750,12,15.08,0.82759,1,1,0.8,BP
GO:0009156,ribonucleoside monophosphate biosyntheti...,158,2,3.18,0.82960,1,1,0.63,BP
GO:0006757,ATP generation from ADP,87,1,1.75,0.82969,1,1,0.57,BP
GO:0009593,detection of chemical stimulus,87,1,1.75,0.82969,1,1,0.57,BP
GO:0042490,mechanoreceptor differentiation,87,1,1.75,0.82969,1,1,0.57,BP
GO:0051384,response to glucocorticoid,87,1,1.75,0.82969,1,1,0.57,BP
GO:0055092,sterol homeostasis,87,1,1.75,0.82969,1,1,0.57,BP
GO:0002520,immune system development,1030,17,20.7,0.83025,1,1,0.82,BP
GO:0002449,lymphocyte mediated immunity,287,4,5.77,0.83161,1,1,0.69,BP
GO:0032945,negative regulation of mononuclear cell ...,88,1,1.77,0.83313,1,1,0.56,BP
GO:0050672,negative regulation of lymphocyte prolif...,88,1,1.77,0.83313,1,1,0.56,BP
GO:0030097,hemopoiesis,922,15,18.53,0.83317,1,1,0.81,BP
GO:0030073,insulin secretion,225,3,4.52,0.83325,1,1,0.66,BP
GO:0032496,response to lipopolysaccharide,349,5,7.01,0.83338,1,1,0.71,BP
GO:0044262,cellular carbohydrate metabolic process,288,4,5.79,0.83360,1,1,0.69,BP
GO:0002694,regulation of leukocyte activation,528,8,10.61,0.83606,1,1,0.75,BP
GO:0001656,metanephros development,89,1,1.79,0.83650,1,1,0.56,BP
GO:0051149,positive regulation of muscle cell diffe...,89,1,1.79,0.83650,1,1,0.56,BP
GO:0051937,catecholamine transport,89,1,1.79,0.83650,1,1,0.56,BP
GO:0060415,muscle tissue morphogenesis,89,1,1.79,0.83650,1,1,0.56,BP
GO:0070301,cellular response to hydrogen peroxide,89,1,1.79,0.83650,1,1,0.56,BP
GO:0006941,striated muscle contraction,161,2,3.24,0.83740,1,1,0.62,BP
GO:0031214,biomineral tissue development,161,2,3.24,0.83740,1,1,0.62,BP
GO:0071466,cellular response to xenobiotic stimulus,161,2,3.24,0.83740,1,1,0.62,BP
GO:0009116,nucleoside metabolic process,90,1,1.81,0.83980,1,1,0.55,BP
GO:0014031,mesenchymal cell development,90,1,1.81,0.83980,1,1,0.55,BP
GO:0031016,pancreas development,90,1,1.81,0.83980,1,1,0.55,BP
GO:0042866,pyruvate biosynthetic process,90,1,1.81,0.83980,1,1,0.55,BP
GO:0009260,ribonucleotide biosynthetic process,228,3,4.58,0.83982,1,1,0.66,BP
GO:0006650,glycerophospholipid metabolic process,229,3,4.6,0.84195,1,1,0.65,BP
GO:0030879,mammary gland development,163,2,3.28,0.84242,1,1,0.61,BP
GO:0000041,transition metal ion transport,91,1,1.83,0.84303,1,1,0.55,BP
GO:0002709,regulation of T cell mediated immunity,91,1,1.83,0.84303,1,1,0.55,BP
GO:0019226,transmission of nerve impulse,91,1,1.83,0.84303,1,1,0.55,BP
GO:0031960,response to corticosteroid,91,1,1.83,0.84303,1,1,0.55,BP
GO:0048864,stem cell development,91,1,1.83,0.84303,1,1,0.55,BP
GO:0043588,skin development,293,4,5.89,0.84328,1,1,0.68,BP
GO:0055082,cellular chemical homeostasis,819,13,16.46,0.84344,1,1,0.79,BP
GO:1901617,organic hydroxy compound biosynthetic pr...,230,3,4.62,0.84406,1,1,0.65,BP
GO:0001678,cellular glucose homeostasis,164,2,3.3,0.84487,1,1,0.61,BP
GO:0009124,nucleoside monophosphate biosynthetic pr...,164,2,3.3,0.84487,1,1,0.61,BP
GO:0051606,detection of stimulus,231,3,4.64,0.84615,1,1,0.65,BP
GO:0009063,cellular amino acid catabolic process,92,1,1.85,0.84620,1,1,0.54,BP
GO:0009308,amine metabolic process,92,1,1.85,0.84620,1,1,0.54,BP
GO:0014033,neural crest cell differentiation,92,1,1.85,0.84620,1,1,0.54,BP
GO:0060348,bone development,232,3,4.66,0.84822,1,1,0.64,BP
GO:0002683,negative regulation of immune system pro...,478,7,9.61,0.84880,1,1,0.73,BP
GO:0048511,rhythmic process,296,4,5.95,0.84885,1,1,0.67,BP
GO:0045445,myoblast differentiation,93,1,1.87,0.84931,1,1,0.53,BP
GO:0070664,negative regulation of leukocyte prolife...,93,1,1.87,0.84931,1,1,0.53,BP
GO:0007179,transforming growth factor beta receptor...,166,2,3.34,0.84968,1,1,0.6,BP
GO:0043543,protein acylation,233,3,4.68,0.85026,1,1,0.64,BP
GO:0045088,regulation of innate immune response,297,4,5.97,0.85067,1,1,0.67,BP
GO:0032611,interleukin-1 beta production,94,1,1.89,0.85235,1,1,0.53,BP
GO:0046031,ADP metabolic process,94,1,1.89,0.85235,1,1,0.53,BP
GO:0048477,oogenesis,94,1,1.89,0.85235,1,1,0.53,BP
GO:0050829,defense response to Gram-negative bacter...,94,1,1.89,0.85235,1,1,0.53,BP
GO:0019725,cellular homeostasis,940,15,18.89,0.85315,1,1,0.79,BP
GO:0046390,ribose phosphate biosynthetic process,235,3,4.72,0.85426,1,1,0.64,BP
GO:1901615,organic hydroxy compound metabolic proce...,482,7,9.69,0.85459,1,1,0.72,BP
GO:0002444,myeloid leukocyte mediated immunity,95,1,1.91,0.85533,1,1,0.52,BP
GO:0045069,regulation of viral genome replication,95,1,1.91,0.85533,1,1,0.52,BP
GO:0045582,positive regulation of T cell differenti...,95,1,1.91,0.85533,1,1,0.52,BP
GO:0050795,regulation of behavior,95,1,1.91,0.85533,1,1,0.52,BP
GO:0051817,modification of morphology or physiology...,95,1,1.91,0.85533,1,1,0.52,BP
GO:0060968,regulation of gene silencing,95,1,1.91,0.85533,1,1,0.52,BP
GO:0002705,positive regulation of leukocyte mediate...,169,2,3.4,0.85664,1,1,0.59,BP
GO:1903531,negative regulation of secretion by cell,237,3,4.76,0.85818,1,1,0.63,BP
GO:0061053,somite development,96,1,1.93,0.85825,1,1,0.52,BP
GO:0001101,response to acid chemical,364,5,7.32,0.85888,1,1,0.68,BP
GO:0007178,transmembrane receptor protein serine/th...,364,5,7.32,0.85888,1,1,0.68,BP
GO:0006304,DNA modification,97,1,1.95,0.86111,1,1,0.51,BP
GO:0014066,regulation of phosphatidylinositol 3-kin...,97,1,1.95,0.86111,1,1,0.51,BP
GO:0019395,fatty acid oxidation,97,1,1.95,0.86111,1,1,0.51,BP
GO:0046888,negative regulation of hormone secretion,97,1,1.95,0.86111,1,1,0.51,BP
GO:0048644,muscle organ morphogenesis,97,1,1.95,0.86111,1,1,0.51,BP
GO:0140029,exocytic process,97,1,1.95,0.86111,1,1,0.51,BP
GO:0006836,neurotransmitter transport,303,4,6.09,0.86122,1,1,0.66,BP
GO:1903522,regulation of blood circulation,239,3,4.8,0.86200,1,1,0.62,BP
GO:0002237,response to molecule of bacterial origin,367,5,7.38,0.86357,1,1,0.68,BP
GO:0019730,antimicrobial humoral response,98,1,1.97,0.86392,1,1,0.51,BP
GO:0045132,meiotic chromosome segregation,98,1,1.97,0.86392,1,1,0.51,BP
GO:0002460,adaptive immune response based on somati...,305,4,6.13,0.86459,1,1,0.65,BP
GO:0035296,regulation of tube diameter,173,2,3.48,0.86546,1,1,0.57,BP
GO:0050880,regulation of blood vessel size,173,2,3.48,0.86546,1,1,0.57,BP
GO:0097746,regulation of blood vessel diameter,173,2,3.48,0.86546,1,1,0.57,BP
GO:0051249,regulation of lymphocyte activation,430,6,8.64,0.86608,1,1,0.69,BP
GO:0006165,nucleoside diphosphate phosphorylation,99,1,1.99,0.86666,1,1,0.5,BP
GO:0006641,triglyceride metabolic process,99,1,1.99,0.86666,1,1,0.5,BP
GO:0030279,negative regulation of ossification,99,1,1.99,0.86666,1,1,0.5,BP
GO:0034440,lipid oxidation,99,1,1.99,0.86666,1,1,0.5,BP
GO:0045639,positive regulation of myeloid cell diff...,99,1,1.99,0.86666,1,1,0.5,BP
GO:0035150,regulation of tube size,174,2,3.5,0.86758,1,1,0.57,BP
GO:0032652,regulation of interleukin-1 production,100,1,2.01,0.86936,1,1,0.5,BP
GO:0002703,regulation of leukocyte mediated immunit...,243,3,4.88,0.86937,1,1,0.61,BP
GO:0002443,leukocyte mediated immunity,372,5,7.48,0.87110,1,1,0.67,BP
GO:0060429,epithelium development,1182,19,23.76,0.87113,1,1,0.8,BP
GO:0042129,regulation of T cell proliferation,176,2,3.54,0.87174,1,1,0.56,BP
GO:0045921,positive regulation of exocytosis,101,1,2.03,0.87200,1,1,0.49,BP
GO:0055013,cardiac muscle cell development,101,1,2.03,0.87200,1,1,0.49,BP
GO:0062014,negative regulation of small molecule me...,102,1,2.05,0.87458,1,1,0.49,BP
GO:0051480,regulation of cytosolic calcium ion conc...,375,5,7.54,0.87545,1,1,0.66,BP
GO:0017156,calcium ion regulated exocytosis,178,2,3.58,0.87578,1,1,0.56,BP
GO:0017157,regulation of exocytosis,247,3,4.96,0.87640,1,1,0.6,BP
GO:0019359,nicotinamide nucleotide biosynthetic pro...,103,1,2.07,0.87711,1,1,0.48,BP
GO:0046651,lymphocyte proliferation,313,4,6.29,0.87738,1,1,0.64,BP
GO:0048729,tissue morphogenesis,679,10,13.65,0.87937,1,1,0.73,BP
GO:0017015,regulation of transforming growth factor...,104,1,2.09,0.87960,1,1,0.48,BP
GO:0030317,flagellated sperm motility,104,1,2.09,0.87960,1,1,0.48,BP
GO:0043255,regulation of carbohydrate biosynthetic ...,104,1,2.09,0.87960,1,1,0.48,BP
GO:2000300,regulation of synaptic vesicle exocytosi...,104,1,2.09,0.87960,1,1,0.48,BP
GO:0051188,cofactor biosynthetic process,249,3,5,0.87978,1,1,0.6,BP
GO:0032943,mononuclear cell proliferation,315,4,6.33,0.88041,1,1,0.63,BP
GO:0097722,sperm motility,105,1,2.11,0.88203,1,1,0.47,BP
GO:1903825,organic acid transmembrane transport,105,1,2.11,0.88203,1,1,0.47,BP
GO:1905039,carboxylic acid transmembrane transport,105,1,2.11,0.88203,1,1,0.47,BP
GO:1903034,regulation of response to wounding,182,2,3.66,0.88351,1,1,0.55,BP
GO:0048534,hematopoietic or lymphoid organ developm...,972,15,19.54,0.88409,1,1,0.77,BP
GO:0019363,pyridine nucleotide biosynthetic process,106,1,2.13,0.88441,1,1,0.47,BP
GO:0035282,segmentation,106,1,2.13,0.88441,1,1,0.47,BP
GO:0002696,positive regulation of leukocyte activat...,318,4,6.39,0.88483,1,1,0.63,BP
GO:0002699,positive regulation of immune effector p...,253,3,5.09,0.88631,1,1,0.59,BP
GO:0002822,regulation of adaptive immune response b...,185,2,3.72,0.88902,1,1,0.54,BP
GO:0009749,response to glucose,185,2,3.72,0.88902,1,1,0.54,BP
GO:0006612,protein targeting to membrane,108,1,2.17,0.88903,1,1,0.46,BP
GO:0021700,developmental maturation,321,4,6.45,0.88911,1,1,0.62,BP
GO:0050865,regulation of cell activation,570,8,11.46,0.88965,1,1,0.7,BP
GO:0009566,fertilization,186,2,3.74,0.89080,1,1,0.53,BP
GO:0006690,icosanoid metabolic process,109,1,2.19,0.89128,1,1,0.46,BP
GO:0045621,positive regulation of lymphocyte differ...,109,1,2.19,0.89128,1,1,0.46,BP
GO:1902803,regulation of synaptic vesicle transport,109,1,2.19,0.89128,1,1,0.46,BP
GO:0002695,negative regulation of leukocyte activat...,187,2,3.76,0.89255,1,1,0.53,BP
GO:0002706,regulation of lymphocyte mediated immuni...,187,2,3.76,0.89255,1,1,0.53,BP
GO:0050796,regulation of insulin secretion,187,2,3.76,0.89255,1,1,0.53,BP
GO:0032649,regulation of interferon-gamma productio...,110,1,2.21,0.89347,1,1,0.45,BP
GO:0072525,pyridine-containing compound biosyntheti...,110,1,2.21,0.89347,1,1,0.45,BP
GO:0006629,lipid metabolic process,1266,20,25.45,0.89366,1,1,0.79,BP
GO:0006473,protein acetylation,188,2,3.78,0.89428,1,1,0.53,BP
GO:0007156,homophilic cell adhesion via plasma memb...,111,1,2.23,0.89562,1,1,0.45,BP
GO:0046632,alpha-beta T cell differentiation,111,1,2.23,0.89562,1,1,0.45,BP
GO:0007269,neurotransmitter secretion,189,2,3.8,0.89598,1,1,0.53,BP
GO:0009746,response to hexose,189,2,3.8,0.89598,1,1,0.53,BP
GO:1903305,regulation of regulated secretory pathwa...,189,2,3.8,0.89598,1,1,0.53,BP
GO:0034284,response to monosaccharide,190,2,3.82,0.89766,1,1,0.52,BP
GO:0099643,signal release from synapse,190,2,3.82,0.89766,1,1,0.52,BP
GO:0007127,meiosis I,112,1,2.25,0.89773,1,1,0.44,BP
GO:0042100,B cell proliferation,112,1,2.25,0.89773,1,1,0.44,BP
GO:0090100,positive regulation of transmembrane rec...,112,1,2.25,0.89773,1,1,0.44,BP
GO:1901657,glycosyl compound metabolic process,112,1,2.25,0.89773,1,1,0.44,BP
GO:0008585,female gonad development,113,1,2.27,0.89980,1,1,0.44,BP
GO:0032612,interleukin-1 production,113,1,2.27,0.89980,1,1,0.44,BP
GO:0090101,negative regulation of transmembrane rec...,113,1,2.27,0.89980,1,1,0.44,BP
GO:0006955,immune response,1387,22,27.88,0.90010,1,1,0.79,BP
GO:0009108,coenzyme biosynthetic process,192,2,3.86,0.90093,1,1,0.52,BP
GO:0046486,glycerolipid metabolic process,330,4,6.63,0.90112,1,1,0.6,BP
GO:0055114,oxidation-reduction process,878,13,17.65,0.90179,1,1,0.74,BP
GO:0048814,regulation of dendrite morphogenesis,114,1,2.29,0.90182,1,1,0.44,BP
GO:0044255,cellular lipid metabolic process,936,14,18.81,0.90186,1,1,0.74,BP
GO:0030098,lymphocyte differentiation,396,5,7.96,0.90251,1,1,0.63,BP
GO:0006869,lipid transport,332,4,6.67,0.90363,1,1,0.6,BP
GO:0042472,inner ear morphogenesis,115,1,2.31,0.90381,1,1,0.43,BP
GO:0046467,membrane lipid biosynthetic process,115,1,2.31,0.90381,1,1,0.43,BP
GO:0051251,positive regulation of lymphocyte activa...,265,3,5.33,0.90402,1,1,0.56,BP
GO:0002285,lymphocyte activation involved in immune...,195,2,3.92,0.90567,1,1,0.51,BP
GO:0046545,development of primary female sexual cha...,116,1,2.33,0.90575,1,1,0.43,BP
GO:0050867,positive regulation of cell activation,334,4,6.71,0.90609,1,1,0.6,BP
GO:0002684,positive regulation of immune system pro...,942,14,18.93,0.90650,1,1,0.74,BP
GO:0006006,glucose metabolic process,196,2,3.94,0.90720,1,1,0.51,BP
GO:0016051,carbohydrate biosynthetic process,196,2,3.94,0.90720,1,1,0.51,BP
GO:0061982,meiosis I cell cycle process,117,1,2.35,0.90766,1,1,0.43,BP
GO:0009617,response to bacterium,769,11,15.46,0.90850,1,1,0.71,BP
GO:0034220,ion transmembrane transport,887,13,17.83,0.90889,1,1,0.73,BP
GO:1901605,alpha-amino acid metabolic process,198,2,3.98,0.91019,1,1,0.5,BP
GO:0007498,mesoderm development,119,1,2.39,0.91135,1,1,0.42,BP
GO:0070661,leukocyte proliferation,339,4,6.81,0.91198,1,1,0.59,BP
GO:0002366,leukocyte activation involved in immune ...,272,3,5.47,0.91317,1,1,0.55,BP
GO:0002819,regulation of adaptive immune response,201,2,4.04,0.91451,1,1,0.5,BP
GO:0044070,regulation of anion transport,121,1,2.43,0.91490,1,1,0.41,BP
GO:0048565,digestive tract development,122,1,2.45,0.91662,1,1,0.41,BP
GO:0009743,response to carbohydrate,203,2,4.08,0.91728,1,1,0.49,BP
GO:0006639,acylglycerol metabolic process,123,1,2.47,0.91831,1,1,0.4,BP
GO:0032609,interferon-gamma production,123,1,2.47,0.91831,1,1,0.4,BP
GO:0042752,regulation of circadian rhythm,124,1,2.49,0.91996,1,1,0.4,BP
GO:0046434,organophosphate catabolic process,205,2,4.12,0.91996,1,1,0.49,BP
GO:0098742,cell-cell adhesion via plasma-membrane a...,205,2,4.12,0.91996,1,1,0.49,BP
GO:0006638,neutral lipid metabolic process,125,1,2.51,0.92158,1,1,0.4,BP
GO:0017144,drug metabolic process,727,10,14.61,0.92233,1,1,0.68,BP
GO:0000724,double-strand break repair via homologou...,126,1,2.53,0.92316,1,1,0.4,BP
GO:0000725,recombinational repair,126,1,2.53,0.92316,1,1,0.4,BP
GO:0050866,negative regulation of cell activation,208,2,4.18,0.92384,1,1,0.48,BP
GO:0005975,carbohydrate metabolic process,545,7,10.95,0.92424,1,1,0.64,BP
GO:0071229,cellular response to acid chemical,282,3,5.67,0.92487,1,1,0.53,BP
GO:1903708,positive regulation of hemopoiesis,209,2,4.2,0.92509,1,1,0.48,BP
GO:0009165,nucleotide biosynthetic process,284,3,5.71,0.92703,1,1,0.53,BP
GO:0048839,inner ear development,211,2,4.24,0.92753,1,1,0.47,BP
GO:0050778,positive regulation of immune response,617,8,12.4,0.93150,1,1,0.65,BP
GO:0001508,action potential,132,1,2.65,0.93203,1,1,0.38,BP
GO:1901568,fatty acid derivative metabolic process,132,1,2.65,0.93203,1,1,0.38,BP
GO:1901293,nucleoside phosphate biosynthetic proces...,290,3,5.83,0.93317,1,1,0.51,BP
GO:0006754,ATP biosynthetic process,133,1,2.67,0.93340,1,1,0.37,BP
GO:0001909,leukocyte mediated cytotoxicity,135,1,2.71,0.93607,1,1,0.37,BP
GO:0055123,digestive system development,135,1,2.71,0.93607,1,1,0.37,BP
GO:0009152,purine ribonucleotide biosynthetic proce...,219,2,4.4,0.93658,1,1,0.45,BP
GO:0010817,regulation of hormone levels,562,7,11.3,0.93716,1,1,0.62,BP
GO:0002708,positive regulation of lymphocyte mediat...,136,1,2.73,0.93736,1,1,0.37,BP
GO:0002824,positive regulation of adaptive immune r...,136,1,2.73,0.93736,1,1,0.37,BP
GO:0042060,wound healing,365,4,7.34,0.93762,1,1,0.54,BP
GO:0042471,ear morphogenesis,137,1,2.75,0.93863,1,1,0.36,BP
GO:0045598,regulation of fat cell differentiation,137,1,2.75,0.93863,1,1,0.36,BP
GO:0046928,regulation of neurotransmitter secretion,137,1,2.75,0.93863,1,1,0.36,BP
GO:0009451,RNA modification,138,1,2.77,0.93987,1,1,0.36,BP
GO:0017158,regulation of calcium ion-dependent exoc...,139,1,2.79,0.94109,1,1,0.36,BP
GO:0002250,adaptive immune response,439,5,8.82,0.94243,1,1,0.57,BP
GO:0043436,oxoacid metabolic process,940,13,18.89,0.94257,1,1,0.69,BP
GO:0019318,hexose metabolic process,225,2,4.52,0.94266,1,1,0.44,BP
GO:0007338,single fertilization,141,1,2.83,0.94345,1,1,0.35,BP
GO:0016052,carbohydrate catabolic process,141,1,2.83,0.94345,1,1,0.35,BP
GO:0010876,lipid localization,373,4,7.5,0.94403,1,1,0.53,BP
GO:0030216,keratinocyte differentiation,142,1,2.85,0.94459,1,1,0.35,BP
GO:0002821,positive regulation of adaptive immune r...,143,1,2.87,0.94571,1,1,0.35,BP
GO:0009206,purine ribonucleoside triphosphate biosy...,143,1,2.87,0.94571,1,1,0.35,BP
GO:0035637,multicellular organismal signaling,143,1,2.87,0.94571,1,1,0.35,BP
GO:0061041,regulation of wound healing,143,1,2.87,0.94571,1,1,0.35,BP
GO:0009145,purine nucleoside triphosphate biosynthe...,144,1,2.89,0.94681,1,1,0.35,BP
GO:0019233,sensory perception of pain,144,1,2.89,0.94681,1,1,0.35,BP
GO:0048863,stem cell differentiation,230,2,4.62,0.94729,1,1,0.43,BP
GO:0050670,regulation of lymphocyte proliferation,230,2,4.62,0.94729,1,1,0.43,BP
GO:0002065,columnar/cuboidal epithelial cell differ...,146,1,2.93,0.94894,1,1,0.34,BP
GO:0009201,ribonucleoside triphosphate biosynthetic...,146,1,2.93,0.94894,1,1,0.34,BP
GO:0032944,regulation of mononuclear cell prolifera...,232,2,4.66,0.94905,1,1,0.43,BP
GO:0035821,modification of morphology or physiology...,147,1,2.95,0.94998,1,1,0.34,BP
GO:0046660,female sex differentiation,147,1,2.95,0.94998,1,1,0.34,BP
GO:0098693,regulation of synaptic vesicle cycle,147,1,2.95,0.94998,1,1,0.34,BP
GO:0007187,G protein-coupled receptor signaling pat...,234,2,4.7,0.95074,1,1,0.43,BP
GO:0090092,regulation of transmembrane receptor pro...,235,2,4.72,0.95157,1,1,0.42,BP
GO:0009410,response to xenobiotic stimulus,236,2,4.74,0.95239,1,1,0.42,BP
GO:0050776,regulation of immune response,777,10,15.62,0.95251,1,1,0.64,BP
GO:0019752,carboxylic acid metabolic process,901,12,18.11,0.95292,1,1,0.66,BP
GO:0030183,B cell differentiation,150,1,3.02,0.95295,1,1,0.33,BP
GO:0055067,monovalent inorganic cation homeostasis,150,1,3.02,0.95295,1,1,0.33,BP
GO:0045580,regulation of T cell differentiation,151,1,3.04,0.95390,1,1,0.33,BP
GO:0006164,purine nucleotide biosynthetic process,238,2,4.78,0.95398,1,1,0.42,BP
GO:0016485,protein processing,238,2,4.78,0.95398,1,1,0.42,BP
GO:0006082,organic acid metabolic process,968,13,19.46,0.95559,1,1,0.67,BP
GO:0043583,ear development,241,2,4.84,0.95627,1,1,0.41,BP
GO:0009127,purine nucleoside monophosphate biosynth...,154,1,3.1,0.95665,1,1,0.32,BP
GO:0009168,purine ribonucleoside monophosphate bios...,154,1,3.1,0.95665,1,1,0.32,BP
GO:0072522,purine-containing compound biosynthetic ...,243,2,4.88,0.95774,1,1,0.41,BP
GO:0009142,nucleoside triphosphate biosynthetic pro...,156,1,3.14,0.95839,1,1,0.32,BP
