GO.ID,Term,Annotated,Significant,Expected,classicFisher,bonferroni,bh,foldEnrichment,Ontology
GO:0009615,response to virus,278,1,1.56,0.79313,1,1,0.64,BP
GO:0042113,B cell activation,278,1,1.56,0.79313,1,1,0.64,BP
GO:0009101,glycoprotein biosynthetic process,281,1,1.58,0.79664,1,1,0.63,BP
GO:0042742,defense response to bacterium,281,1,1.58,0.79664,1,1,0.63,BP
GO:0071219,cellular response to molecule of bacteri...,281,1,1.58,0.79664,1,1,0.63,BP
GO:0006310,DNA recombination,282,1,1.58,0.79780,1,1,0.63,BP
GO:0070588,calcium ion transmembrane transport,283,1,1.59,0.79895,1,1,0.63,BP
GO:0061448,connective tissue development,284,1,1.59,0.80009,1,1,0.63,BP
GO:0002694,regulation of leukocyte activation,528,2,2.96,0.80012,1,1,0.68,BP
GO:0098542,defense response to other organism,529,2,2.97,0.80098,1,1,0.67,BP
GO:0043414,macromolecule methylation,285,1,1.6,0.80123,1,1,0.62,BP
GO:0002449,lymphocyte mediated immunity,287,1,1.61,0.80349,1,1,0.62,BP
GO:0048511,rhythmic process,296,1,1.66,0.81333,1,1,0.6,BP
GO:0045088,regulation of innate immune response,297,1,1.67,0.81439,1,1,0.6,BP
GO:0006820,anion transport,555,2,3.12,0.82222,1,1,0.64,BP
GO:0002460,adaptive immune response based on somati...,305,1,1.71,0.82268,1,1,0.58,BP
GO:0016042,lipid catabolic process,307,1,1.72,0.82470,1,1,0.58,BP
GO:0046651,lymphocyte proliferation,313,1,1.76,0.83061,1,1,0.57,BP
GO:0044282,small molecule catabolic process,314,1,1.76,0.83157,1,1,0.57,BP
GO:0032943,mononuclear cell proliferation,315,1,1.77,0.83253,1,1,0.56,BP
GO:0050865,regulation of cell activation,570,2,3.2,0.83354,1,1,0.62,BP
GO:0002696,positive regulation of leukocyte activat...,318,1,1.79,0.83538,1,1,0.56,BP
GO:0007281,germ cell development,326,1,1.83,0.84274,1,1,0.55,BP
GO:1990823,response to leukemia inhibitory factor,328,1,1.84,0.84453,1,1,0.54,BP
GO:1990830,cellular response to leukemia inhibitory...,328,1,1.84,0.84453,1,1,0.54,BP
GO:0050867,positive regulation of cell activation,334,1,1.88,0.84977,1,1,0.53,BP
GO:0032259,methylation,339,1,1.9,0.85401,1,1,0.53,BP
GO:0070661,leukocyte proliferation,339,1,1.9,0.85401,1,1,0.53,BP
GO:0009100,glycoprotein metabolic process,341,1,1.91,0.85567,1,1,0.52,BP
GO:0032102,negative regulation of response to exter...,341,1,1.91,0.85567,1,1,0.52,BP
GO:0019221,cytokine-mediated signaling pathway,342,1,1.92,0.85649,1,1,0.52,BP
GO:0050878,regulation of body fluid levels,345,1,1.94,0.85894,1,1,0.52,BP
GO:0032496,response to lipopolysaccharide,349,1,1.96,0.86213,1,1,0.51,BP
GO:0006644,phospholipid metabolic process,352,1,1.98,0.86448,1,1,0.51,BP
GO:0050778,positive regulation of immune response,617,2,3.46,0.86495,1,1,0.58,BP
GO:0002237,response to molecule of bacterial origin,367,1,2.06,0.87564,1,1,0.49,BP
GO:0002443,leukocyte mediated immunity,372,1,2.09,0.87915,1,1,0.48,BP
GO:0031349,positive regulation of defense response,372,1,2.09,0.87915,1,1,0.48,BP
GO:0006887,exocytosis,377,1,2.12,0.88256,1,1,0.47,BP
GO:0002697,regulation of immune effector process,414,1,2.32,0.90503,1,1,0.43,BP
GO:0006816,calcium ion transport,427,1,2.4,0.91186,1,1,0.42,BP
GO:0009617,response to bacterium,769,2,4.32,0.93311,1,1,0.46,BP
GO:0070838,divalent metal ion transport,477,1,2.68,0.93390,1,1,0.37,BP
GO:0072511,divalent inorganic cation transport,480,1,2.7,0.93503,1,1,0.37,BP
GO:0050776,regulation of immune response,777,2,4.36,0.93560,1,1,0.46,BP
GO:0051707,response to other organism,1040,3,5.84,0.93567,1,1,0.51,BP
GO:0043207,response to external biotic stimulus,1042,3,5.85,0.93621,1,1,0.51,BP
GO:0050877,nervous system process,2290,8,12.86,0.95181,1,1,0.62,BP
GO:0007186,G protein-coupled receptor signaling pat...,1902,6,10.68,0.96176,1,1,0.56,BP
GO:0007600,sensory perception,1781,5,10,0.97571,1,1,0.5,BP
GO:0008150,biological_process,21194,119,119,1.00000,1,1,1,BP
GO:0000002,mitochondrial genome maintenance,34,0,0.19,1.00000,1,1,0,BP
GO:0000018,regulation of DNA recombination,105,0,0.59,1.00000,1,1,0,BP
GO:0000038,very long-chain fatty acid metabolic pro...,30,0,0.17,1.00000,1,1,0,BP
GO:0000096,sulfur amino acid metabolic process,38,0,0.21,1.00000,1,1,0,BP
GO:0000132,establishment of mitotic spindle orienta...,30,0,0.17,1.00000,1,1,0,BP
GO:0000154,rRNA modification,25,0,0.14,1.00000,1,1,0,BP
GO:0000186,activation of MAPKK activity,34,0,0.19,1.00000,1,1,0,BP
GO:0000272,polysaccharide catabolic process,25,0,0.14,1.00000,1,1,0,BP
GO:0000380,"alternative mRNA splicing, via spliceoso...",77,0,0.43,1.00000,1,1,0,BP
GO:0000381,"regulation of alternative mRNA splicing,...",65,0,0.36,1.00000,1,1,0,BP
GO:0000387,spliceosomal snRNP assembly,31,0,0.17,1.00000,1,1,0,BP
GO:0000413,protein peptidyl-prolyl isomerization,21,0,0.12,1.00000,1,1,0,BP
GO:0000470,maturation of LSU-rRNA,22,0,0.12,1.00000,1,1,0,BP
GO:0000578,embryonic axis specification,38,0,0.21,1.00000,1,1,0,BP
GO:0000724,double-strand break repair via homologou...,126,0,0.71,1.00000,1,1,0,BP
GO:0000725,recombinational repair,126,0,0.71,1.00000,1,1,0,BP
GO:0000726,non-recombinational repair,57,0,0.32,1.00000,1,1,0,BP
GO:0000731,DNA synthesis involved in DNA repair,28,0,0.16,1.00000,1,1,0,BP
GO:0000737,"DNA catabolic process, endonucleolytic",26,0,0.15,1.00000,1,1,0,BP
GO:0000768,syncytium formation by plasma membrane f...,69,0,0.39,1.00000,1,1,0,BP
GO:0000959,mitochondrial RNA metabolic process,42,0,0.24,1.00000,1,1,0,BP
GO:0001510,RNA methylation,64,0,0.36,1.00000,1,1,0,BP
GO:0001516,prostaglandin biosynthetic process,25,0,0.14,1.00000,1,1,0,BP
GO:0001523,retinoid metabolic process,55,0,0.31,1.00000,1,1,0,BP
GO:0001539,cilium or flagellum-dependent cell motil...,35,0,0.2,1.00000,1,1,0,BP
GO:0001556,oocyte maturation,30,0,0.17,1.00000,1,1,0,BP
GO:0001562,response to protozoan,37,0,0.21,1.00000,1,1,0,BP
GO:0001569,branching involved in blood vessel morph...,44,0,0.25,1.00000,1,1,0,BP
GO:0001573,ganglioside metabolic process,20,0,0.11,1.00000,1,1,0,BP
GO:0001580,detection of chemical stimulus involved ...,48,0,0.27,1.00000,1,1,0,BP
GO:0001657,ureteric bud development,104,0,0.58,1.00000,1,1,0,BP
GO:0001658,branching involved in ureteric bud morph...,64,0,0.36,1.00000,1,1,0,BP
GO:0001696,gastric acid secretion,20,0,0.11,1.00000,1,1,0,BP
GO:0001704,formation of primary germ layer,95,0,0.53,1.00000,1,1,0,BP
GO:0001706,endoderm formation,33,0,0.19,1.00000,1,1,0,BP
GO:0001707,mesoderm formation,65,0,0.36,1.00000,1,1,0,BP
GO:0001709,cell fate determination,42,0,0.24,1.00000,1,1,0,BP
GO:0001736,establishment of planar polarity,61,0,0.34,1.00000,1,1,0,BP
GO:0001738,morphogenesis of a polarized epithelium,82,0,0.46,1.00000,1,1,0,BP
GO:0001754,eye photoreceptor cell differentiation,58,0,0.33,1.00000,1,1,0,BP
GO:0001759,organ induction,28,0,0.16,1.00000,1,1,0,BP
GO:0001764,neuron migration,187,0,1.05,1.00000,1,1,0,BP
GO:0001773,myeloid dendritic cell activation,33,0,0.19,1.00000,1,1,0,BP
GO:0001776,leukocyte homeostasis,110,0,0.62,1.00000,1,1,0,BP
GO:0001779,natural killer cell differentiation,31,0,0.17,1.00000,1,1,0,BP
GO:0001780,neutrophil homeostasis,22,0,0.12,1.00000,1,1,0,BP
GO:0001782,B cell homeostasis,37,0,0.21,1.00000,1,1,0,BP
GO:0001783,B cell apoptotic process,41,0,0.23,1.00000,1,1,0,BP
GO:0001818,negative regulation of cytokine producti...,263,0,1.48,1.00000,1,1,0,BP
GO:0001823,mesonephros development,107,0,0.6,1.00000,1,1,0,BP
GO:0001824,blastocyst development,153,0,0.86,1.00000,1,1,0,BP
GO:0001825,blastocyst formation,60,0,0.34,1.00000,1,1,0,BP
GO:0001829,trophectodermal cell differentiation,25,0,0.14,1.00000,1,1,0,BP
GO:0001832,blastocyst growth,31,0,0.17,1.00000,1,1,0,BP
GO:0001835,blastocyst hatching,40,0,0.22,1.00000,1,1,0,BP
GO:0001881,receptor recycling,40,0,0.22,1.00000,1,1,0,BP
GO:0001889,liver development,122,0,0.69,1.00000,1,1,0,BP
GO:0001893,maternal placenta development,32,0,0.18,1.00000,1,1,0,BP
GO:0001906,cell killing,172,0,0.97,1.00000,1,1,0,BP
GO:0001909,leukocyte mediated cytotoxicity,135,0,0.76,1.00000,1,1,0,BP
GO:0001910,regulation of leukocyte mediated cytotox...,103,0,0.58,1.00000,1,1,0,BP
GO:0001911,negative regulation of leukocyte mediate...,23,0,0.13,1.00000,1,1,0,BP
GO:0001912,positive regulation of leukocyte mediate...,80,0,0.45,1.00000,1,1,0,BP
GO:0001913,T cell mediated cytotoxicity,71,0,0.4,1.00000,1,1,0,BP
GO:0001914,regulation of T cell mediated cytotoxici...,51,0,0.29,1.00000,1,1,0,BP
GO:0001916,positive regulation of T cell mediated c...,46,0,0.26,1.00000,1,1,0,BP
GO:0001919,regulation of receptor recycling,29,0,0.16,1.00000,1,1,0,BP
GO:0001938,positive regulation of endothelial cell ...,92,0,0.52,1.00000,1,1,0,BP
GO:0001945,lymph vessel development,29,0,0.16,1.00000,1,1,0,BP
GO:0001946,lymphangiogenesis,21,0,0.12,1.00000,1,1,0,BP
GO:0001947,heart looping,60,0,0.34,1.00000,1,1,0,BP
GO:0001956,positive regulation of neurotransmitter ...,26,0,0.15,1.00000,1,1,0,BP
GO:0001958,endochondral ossification,30,0,0.17,1.00000,1,1,0,BP
GO:0001959,regulation of cytokine-mediated signalin...,112,0,0.63,1.00000,1,1,0,BP
GO:0001960,negative regulation of cytokine-mediated...,52,0,0.29,1.00000,1,1,0,BP
GO:0001961,positive regulation of cytokine-mediated...,49,0,0.28,1.00000,1,1,0,BP
GO:0001964,startle response,32,0,0.18,1.00000,1,1,0,BP
GO:0001976,neurological system process involved in ...,21,0,0.12,1.00000,1,1,0,BP
GO:0001990,regulation of systemic arterial blood pr...,46,0,0.26,1.00000,1,1,0,BP
GO:0002021,response to dietary excess,34,0,0.19,1.00000,1,1,0,BP
GO:0002026,regulation of the force of heart contrac...,31,0,0.17,1.00000,1,1,0,BP
GO:0002029,desensitization of G protein-coupled rec...,28,0,0.16,1.00000,1,1,0,BP
GO:0002042,cell migration involved in sprouting ang...,57,0,0.32,1.00000,1,1,0,BP
GO:0002052,positive regulation of neuroblast prolif...,27,0,0.15,1.00000,1,1,0,BP
GO:0002053,positive regulation of mesenchymal cell ...,37,0,0.21,1.00000,1,1,0,BP
GO:0002062,chondrocyte differentiation,119,0,0.67,1.00000,1,1,0,BP
GO:0002063,chondrocyte development,45,0,0.25,1.00000,1,1,0,BP
GO:0002067,glandular epithelial cell differentiatio...,59,0,0.33,1.00000,1,1,0,BP
GO:0002068,glandular epithelial cell development,28,0,0.16,1.00000,1,1,0,BP
GO:0002076,osteoblast development,20,0,0.11,1.00000,1,1,0,BP
GO:0002089,lens morphogenesis in camera-type eye,28,0,0.16,1.00000,1,1,0,BP
GO:0002090,regulation of receptor internalization,70,0,0.39,1.00000,1,1,0,BP
GO:0002092,positive regulation of receptor internal...,29,0,0.16,1.00000,1,1,0,BP
GO:0002097,tRNA wobble base modification,21,0,0.12,1.00000,1,1,0,BP
GO:0002115,store-operated calcium entry,22,0,0.12,1.00000,1,1,0,BP
GO:0002228,natural killer cell mediated immunity,63,0,0.35,1.00000,1,1,0,BP
GO:0002230,positive regulation of defense response ...,31,0,0.17,1.00000,1,1,0,BP
GO:0002244,hematopoietic progenitor cell differenti...,158,0,0.89,1.00000,1,1,0,BP
GO:0002260,lymphocyte homeostasis,78,0,0.44,1.00000,1,1,0,BP
GO:0002275,myeloid cell activation involved in immu...,86,0,0.48,1.00000,1,1,0,BP
GO:0002279,mast cell activation involved in immune ...,49,0,0.28,1.00000,1,1,0,BP
GO:0002286,T cell activation involved in immune res...,113,0,0.63,1.00000,1,1,0,BP
GO:0002287,alpha-beta T cell activation involved in...,66,0,0.37,1.00000,1,1,0,BP
GO:0002292,T cell differentiation involved in immun...,71,0,0.4,1.00000,1,1,0,BP
GO:0002293,alpha-beta T cell differentiation involv...,65,0,0.36,1.00000,1,1,0,BP
GO:0002294,"CD4-positive, alpha-beta T cell differen...",64,0,0.36,1.00000,1,1,0,BP
GO:0002313,mature B cell differentiation involved i...,20,0,0.11,1.00000,1,1,0,BP
GO:0002320,lymphoid progenitor cell differentiation,23,0,0.13,1.00000,1,1,0,BP
GO:0002323,natural killer cell activation involved ...,39,0,0.22,1.00000,1,1,0,BP
GO:0002335,mature B cell differentiation,27,0,0.15,1.00000,1,1,0,BP
GO:0002360,T cell lineage commitment,28,0,0.16,1.00000,1,1,0,BP
GO:0002369,T cell cytokine production,40,0,0.22,1.00000,1,1,0,BP
GO:0002374,cytokine secretion involved in immune re...,24,0,0.13,1.00000,1,1,0,BP
GO:0002428,antigen processing and presentation of p...,31,0,0.17,1.00000,1,1,0,BP
GO:0002437,inflammatory response to antigenic stimu...,58,0,0.33,1.00000,1,1,0,BP
GO:0002438,acute inflammatory response to antigenic...,25,0,0.14,1.00000,1,1,0,BP
GO:0002444,myeloid leukocyte mediated immunity,95,0,0.53,1.00000,1,1,0,BP
GO:0002446,neutrophil mediated immunity,34,0,0.19,1.00000,1,1,0,BP
GO:0002448,mast cell mediated immunity,49,0,0.28,1.00000,1,1,0,BP
GO:0002455,humoral immune response mediated by circ...,44,0,0.25,1.00000,1,1,0,BP
GO:0002475,antigen processing and presentation via ...,35,0,0.2,1.00000,1,1,0,BP
GO:0002476,antigen processing and presentation of e...,30,0,0.17,1.00000,1,1,0,BP
GO:0002478,antigen processing and presentation of e...,26,0,0.15,1.00000,1,1,0,BP
GO:0002483,antigen processing and presentation of e...,37,0,0.21,1.00000,1,1,0,BP
GO:0002484,antigen processing and presentation of e...,30,0,0.17,1.00000,1,1,0,BP
GO:0002486,antigen processing and presentation of e...,29,0,0.16,1.00000,1,1,0,BP
GO:0002507,tolerance induction,28,0,0.16,1.00000,1,1,0,BP
GO:0002523,leukocyte migration involved in inflamma...,20,0,0.11,1.00000,1,1,0,BP
GO:0002526,acute inflammatory response,119,0,0.67,1.00000,1,1,0,BP
GO:0002532,production of molecular mediator involve...,74,0,0.42,1.00000,1,1,0,BP
GO:0002534,cytokine production involved in inflamma...,45,0,0.25,1.00000,1,1,0,BP
GO:0002548,monocyte chemotaxis,54,0,0.3,1.00000,1,1,0,BP
GO:0002577,regulation of antigen processing and pre...,21,0,0.12,1.00000,1,1,0,BP
GO:0002637,regulation of immunoglobulin production,75,0,0.42,1.00000,1,1,0,BP
GO:0002639,positive regulation of immunoglobulin pr...,50,0,0.28,1.00000,1,1,0,BP
GO:0002673,regulation of acute inflammatory respons...,63,0,0.35,1.00000,1,1,0,BP
GO:0002675,positive regulation of acute inflammator...,32,0,0.18,1.00000,1,1,0,BP
GO:0002683,negative regulation of immune system pro...,478,0,2.68,1.00000,1,1,0,BP
GO:0002686,negative regulation of leukocyte migrati...,40,0,0.22,1.00000,1,1,0,BP
GO:0002691,regulation of cellular extravasation,32,0,0.18,1.00000,1,1,0,BP
GO:0002693,positive regulation of cellular extravas...,23,0,0.13,1.00000,1,1,0,BP
GO:0002695,negative regulation of leukocyte activat...,187,0,1.05,1.00000,1,1,0,BP
GO:0002698,negative regulation of immune effector p...,134,0,0.75,1.00000,1,1,0,BP
GO:0002700,regulation of production of molecular me...,150,0,0.84,1.00000,1,1,0,BP
GO:0002701,negative regulation of production of mol...,35,0,0.2,1.00000,1,1,0,BP
GO:0002702,positive regulation of production of mol...,103,0,0.58,1.00000,1,1,0,BP
GO:0002704,negative regulation of leukocyte mediate...,56,0,0.31,1.00000,1,1,0,BP
GO:0002707,negative regulation of lymphocyte mediat...,46,0,0.26,1.00000,1,1,0,BP
GO:0002712,regulation of B cell mediated immunity,61,0,0.34,1.00000,1,1,0,BP
GO:0002714,positive regulation of B cell mediated i...,46,0,0.26,1.00000,1,1,0,BP
GO:0002715,regulation of natural killer cell mediat...,51,0,0.29,1.00000,1,1,0,BP
GO:0002716,negative regulation of natural killer ce...,20,0,0.11,1.00000,1,1,0,BP
GO:0002717,positive regulation of natural killer ce...,34,0,0.19,1.00000,1,1,0,BP
GO:0002718,regulation of cytokine production involv...,82,0,0.46,1.00000,1,1,0,BP
GO:0002719,negative regulation of cytokine producti...,23,0,0.13,1.00000,1,1,0,BP
GO:0002720,positive regulation of cytokine producti...,53,0,0.3,1.00000,1,1,0,BP
GO:0002724,regulation of T cell cytokine production,30,0,0.17,1.00000,1,1,0,BP
GO:0002753,cytoplasmic pattern recognition receptor...,38,0,0.21,1.00000,1,1,0,BP
GO:0002762,negative regulation of myeloid leukocyte...,48,0,0.27,1.00000,1,1,0,BP
GO:0002763,positive regulation of myeloid leukocyte...,65,0,0.36,1.00000,1,1,0,BP
GO:0002820,negative regulation of adaptive immune r...,47,0,0.26,1.00000,1,1,0,BP
GO:0002823,negative regulation of adaptive immune r...,42,0,0.24,1.00000,1,1,0,BP
GO:0002825,regulation of T-helper 1 type immune res...,31,0,0.17,1.00000,1,1,0,BP
GO:0002827,positive regulation of T-helper 1 type i...,24,0,0.13,1.00000,1,1,0,BP
GO:0002828,regulation of type 2 immune response,32,0,0.18,1.00000,1,1,0,BP
GO:0002832,negative regulation of response to bioti...,41,0,0.23,1.00000,1,1,0,BP
GO:0002861,regulation of inflammatory response to a...,32,0,0.18,1.00000,1,1,0,BP
GO:0002886,regulation of myeloid leukocyte mediated...,61,0,0.34,1.00000,1,1,0,BP
GO:0002888,positive regulation of myeloid leukocyte...,41,0,0.23,1.00000,1,1,0,BP
GO:0002889,regulation of immunoglobulin mediated im...,61,0,0.34,1.00000,1,1,0,BP
GO:0002891,positive regulation of immunoglobulin me...,46,0,0.26,1.00000,1,1,0,BP
GO:0002902,regulation of B cell apoptotic process,30,0,0.17,1.00000,1,1,0,BP
GO:0002903,negative regulation of B cell apoptotic ...,23,0,0.13,1.00000,1,1,0,BP
GO:0002920,regulation of humoral immune response,36,0,0.2,1.00000,1,1,0,BP
GO:0002931,response to ischemia,35,0,0.2,1.00000,1,1,0,BP
GO:0003014,renal system process,108,0,0.61,1.00000,1,1,0,BP
GO:0003016,respiratory system process,33,0,0.19,1.00000,1,1,0,BP
GO:0003044,regulation of systemic arterial blood pr...,54,0,0.3,1.00000,1,1,0,BP
GO:0003071,renal system process involved in regulat...,27,0,0.15,1.00000,1,1,0,BP
GO:0003081,regulation of systemic arterial blood pr...,32,0,0.18,1.00000,1,1,0,BP
GO:0003085,negative regulation of systemic arterial...,27,0,0.15,1.00000,1,1,0,BP
GO:0003094,glomerular filtration,22,0,0.12,1.00000,1,1,0,BP
GO:0003148,outflow tract septum morphogenesis,29,0,0.16,1.00000,1,1,0,BP
GO:0003151,outflow tract morphogenesis,84,0,0.47,1.00000,1,1,0,BP
GO:0003156,regulation of animal organ formation,44,0,0.25,1.00000,1,1,0,BP
GO:0003170,heart valve development,58,0,0.33,1.00000,1,1,0,BP
GO:0003171,atrioventricular valve development,27,0,0.15,1.00000,1,1,0,BP
GO:0003176,aortic valve development,23,0,0.13,1.00000,1,1,0,BP
GO:0003177,pulmonary valve development,21,0,0.12,1.00000,1,1,0,BP
GO:0003179,heart valve morphogenesis,47,0,0.26,1.00000,1,1,0,BP
GO:0003181,atrioventricular valve morphogenesis,24,0,0.13,1.00000,1,1,0,BP
GO:0003197,endocardial cushion development,47,0,0.26,1.00000,1,1,0,BP
GO:0003203,endocardial cushion morphogenesis,34,0,0.19,1.00000,1,1,0,BP
GO:0003206,cardiac chamber morphogenesis,148,0,0.83,1.00000,1,1,0,BP
GO:0003208,cardiac ventricle morphogenesis,79,0,0.44,1.00000,1,1,0,BP
GO:0003209,cardiac atrium morphogenesis,34,0,0.19,1.00000,1,1,0,BP
GO:0003229,ventricular cardiac muscle tissue develo...,62,0,0.35,1.00000,1,1,0,BP
GO:0003230,cardiac atrium development,38,0,0.21,1.00000,1,1,0,BP
GO:0003231,cardiac ventricle development,149,0,0.84,1.00000,1,1,0,BP
GO:0003254,regulation of membrane depolarization,45,0,0.25,1.00000,1,1,0,BP
GO:0003272,endocardial cushion formation,24,0,0.13,1.00000,1,1,0,BP
GO:0003281,ventricular septum development,87,0,0.49,1.00000,1,1,0,BP
GO:0003283,atrial septum development,21,0,0.12,1.00000,1,1,0,BP
GO:0003299,muscle hypertrophy in response to stress,26,0,0.15,1.00000,1,1,0,BP
GO:0003309,type B pancreatic cell differentiation,31,0,0.17,1.00000,1,1,0,BP
GO:0003323,type B pancreatic cell development,22,0,0.12,1.00000,1,1,0,BP
GO:0003333,amino acid transmembrane transport,75,0,0.42,1.00000,1,1,0,BP
GO:0003338,metanephros morphogenesis,27,0,0.15,1.00000,1,1,0,BP
GO:0003341,cilium movement,70,0,0.39,1.00000,1,1,0,BP
GO:0003351,epithelial cilium movement,25,0,0.14,1.00000,1,1,0,BP
GO:0003407,neural retina development,66,0,0.37,1.00000,1,1,0,BP
GO:0003413,chondrocyte differentiation involved in ...,29,0,0.16,1.00000,1,1,0,BP
GO:0003417,growth plate cartilage development,36,0,0.2,1.00000,1,1,0,BP
GO:0003418,growth plate cartilage chondrocyte diffe...,22,0,0.12,1.00000,1,1,0,BP
GO:0003433,chondrocyte development involved in endo...,22,0,0.12,1.00000,1,1,0,BP
GO:0005980,glycogen catabolic process,20,0,0.11,1.00000,1,1,0,BP
GO:0006022,aminoglycan metabolic process,101,0,0.57,1.00000,1,1,0,BP
GO:0006023,aminoglycan biosynthetic process,53,0,0.3,1.00000,1,1,0,BP
GO:0006024,glycosaminoglycan biosynthetic process,43,0,0.24,1.00000,1,1,0,BP
GO:0006026,aminoglycan catabolic process,26,0,0.15,1.00000,1,1,0,BP
GO:0006029,proteoglycan metabolic process,79,0,0.44,1.00000,1,1,0,BP
GO:0006040,amino sugar metabolic process,43,0,0.24,1.00000,1,1,0,BP
GO:0006081,cellular aldehyde metabolic process,70,0,0.39,1.00000,1,1,0,BP
GO:0006084,acetyl-CoA metabolic process,33,0,0.19,1.00000,1,1,0,BP
GO:0006089,lactate metabolic process,21,0,0.12,1.00000,1,1,0,BP
GO:0006094,gluconeogenesis,73,0,0.41,1.00000,1,1,0,BP
GO:0006099,tricarboxylic acid cycle,31,0,0.17,1.00000,1,1,0,BP
GO:0006101,citrate metabolic process,32,0,0.18,1.00000,1,1,0,BP
GO:0006111,regulation of gluconeogenesis,51,0,0.29,1.00000,1,1,0,BP
GO:0006144,purine nucleobase metabolic process,23,0,0.13,1.00000,1,1,0,BP
GO:0006213,pyrimidine nucleoside metabolic process,26,0,0.15,1.00000,1,1,0,BP
GO:0006220,pyrimidine nucleotide metabolic process,32,0,0.18,1.00000,1,1,0,BP
GO:0006221,pyrimidine nucleotide biosynthetic proce...,24,0,0.13,1.00000,1,1,0,BP
GO:0006270,DNA replication initiation,29,0,0.16,1.00000,1,1,0,BP
GO:0006289,nucleotide-excision repair,54,0,0.3,1.00000,1,1,0,BP
GO:0006298,mismatch repair,26,0,0.15,1.00000,1,1,0,BP
GO:0006301,postreplication repair,23,0,0.13,1.00000,1,1,0,BP
GO:0006303,double-strand break repair via nonhomolo...,50,0,0.28,1.00000,1,1,0,BP
GO:0006304,DNA modification,97,0,0.54,1.00000,1,1,0,BP
GO:0006305,DNA alkylation,68,0,0.38,1.00000,1,1,0,BP
GO:0006306,DNA methylation,68,0,0.38,1.00000,1,1,0,BP
GO:0006308,DNA catabolic process,33,0,0.19,1.00000,1,1,0,BP
GO:0006312,mitotic recombination,24,0,0.13,1.00000,1,1,0,BP
GO:0006335,DNA replication-dependent nucleosome ass...,31,0,0.17,1.00000,1,1,0,BP
GO:0006342,chromatin silencing,84,0,0.47,1.00000,1,1,0,BP
GO:0006346,methylation-dependent chromatin silencin...,23,0,0.13,1.00000,1,1,0,BP
GO:0006349,regulation of gene expression by genetic...,21,0,0.12,1.00000,1,1,0,BP
GO:0006352,"DNA-templated transcription, initiation",96,0,0.54,1.00000,1,1,0,BP
GO:0006353,"DNA-templated transcription, termination",22,0,0.12,1.00000,1,1,0,BP
GO:0006354,"DNA-templated transcription, elongation",65,0,0.36,1.00000,1,1,0,BP
GO:0006367,transcription initiation from RNA polyme...,62,0,0.35,1.00000,1,1,0,BP
GO:0006368,transcription elongation from RNA polyme...,48,0,0.27,1.00000,1,1,0,BP
GO:0006379,mRNA cleavage,20,0,0.11,1.00000,1,1,0,BP
GO:0006383,transcription by RNA polymerase III,36,0,0.2,1.00000,1,1,0,BP
GO:0006399,tRNA metabolic process,169,0,0.95,1.00000,1,1,0,BP
GO:0006400,tRNA modification,72,0,0.4,1.00000,1,1,0,BP
GO:0006418,tRNA aminoacylation for protein translat...,41,0,0.23,1.00000,1,1,0,BP
GO:0006471,protein ADP-ribosylation,36,0,0.2,1.00000,1,1,0,BP
GO:0006473,protein acetylation,188,0,1.06,1.00000,1,1,0,BP
GO:0006475,internal protein amino acid acetylation,148,0,0.83,1.00000,1,1,0,BP
GO:0006482,protein demethylation,31,0,0.17,1.00000,1,1,0,BP
GO:0006487,protein N-linked glycosylation,67,0,0.38,1.00000,1,1,0,BP
GO:0006497,protein lipidation,91,0,0.51,1.00000,1,1,0,BP
GO:0006505,GPI anchor metabolic process,32,0,0.18,1.00000,1,1,0,BP
GO:0006506,GPI anchor biosynthetic process,31,0,0.17,1.00000,1,1,0,BP
GO:0006515,protein quality control for misfolded or...,27,0,0.15,1.00000,1,1,0,BP
GO:0006516,glycoprotein catabolic process,21,0,0.12,1.00000,1,1,0,BP
GO:0006525,arginine metabolic process,20,0,0.11,1.00000,1,1,0,BP
GO:0006541,glutamine metabolic process,21,0,0.12,1.00000,1,1,0,BP
GO:0006576,cellular biogenic amine metabolic proces...,46,0,0.26,1.00000,1,1,0,BP
GO:0006612,protein targeting to membrane,108,0,0.61,1.00000,1,1,0,BP
GO:0006623,protein targeting to vacuole,33,0,0.19,1.00000,1,1,0,BP
GO:0006625,protein targeting to peroxisome,20,0,0.11,1.00000,1,1,0,BP
GO:0006635,fatty acid beta-oxidation,67,0,0.38,1.00000,1,1,0,BP
GO:0006637,acyl-CoA metabolic process,82,0,0.46,1.00000,1,1,0,BP
GO:0006661,phosphatidylinositol biosynthetic proces...,59,0,0.33,1.00000,1,1,0,BP
GO:0006664,glycolipid metabolic process,81,0,0.45,1.00000,1,1,0,BP
GO:0006672,ceramide metabolic process,84,0,0.47,1.00000,1,1,0,BP
GO:0006687,glycosphingolipid metabolic process,42,0,0.24,1.00000,1,1,0,BP
GO:0006688,glycosphingolipid biosynthetic process,20,0,0.11,1.00000,1,1,0,BP
GO:0006692,prostanoid metabolic process,41,0,0.23,1.00000,1,1,0,BP
GO:0006693,prostaglandin metabolic process,41,0,0.23,1.00000,1,1,0,BP
GO:0006699,bile acid biosynthetic process,20,0,0.11,1.00000,1,1,0,BP
GO:0006706,steroid catabolic process,24,0,0.13,1.00000,1,1,0,BP
GO:0006720,isoprenoid metabolic process,81,0,0.45,1.00000,1,1,0,BP
GO:0006721,terpenoid metabolic process,62,0,0.35,1.00000,1,1,0,BP
