GO.ID,Term,Annotated,Significant,Expected,classicFisher,bonferroni,bh,foldEnrichment,Ontology
GO:0006641,triglyceride metabolic process,99,2,2.2,0.64942,1,1,0.91,BP
GO:0009135,purine nucleoside diphosphate metabolic ...,99,2,2.2,0.64942,1,1,0.91,BP
GO:0009179,purine ribonucleoside diphosphate metabo...,99,2,2.2,0.64942,1,1,0.91,BP
GO:0030279,negative regulation of ossification,99,2,2.2,0.64942,1,1,0.91,BP
GO:0033865,nucleoside bisphosphate metabolic proces...,99,2,2.2,0.64942,1,1,0.91,BP
GO:0033875,ribonucleoside bisphosphate metabolic pr...,99,2,2.2,0.64942,1,1,0.91,BP
GO:0034032,purine nucleoside bisphosphate metabolic...,99,2,2.2,0.64942,1,1,0.91,BP
GO:0048729,tissue morphogenesis,679,14,15.09,0.65074,1,1,0.93,BP
GO:0006875,cellular metal ion homeostasis,585,12,13,0.65203,1,1,0.92,BP
GO:0006110,regulation of glycolytic process,47,1,1.04,0.65265,1,1,0.96,BP
GO:0019098,reproductive behavior,47,1,1.04,0.65265,1,1,0.96,BP
GO:0030517,negative regulation of axon extension,47,1,1.04,0.65265,1,1,0.96,BP
GO:0030811,regulation of nucleotide catabolic proce...,47,1,1.04,0.65265,1,1,0.96,BP
GO:0035137,hindlimb morphogenesis,47,1,1.04,0.65265,1,1,0.96,BP
GO:0035196,production of miRNAs involved in gene si...,47,1,1.04,0.65265,1,1,0.96,BP
GO:0045429,positive regulation of nitric oxide bios...,47,1,1.04,0.65265,1,1,0.96,BP
GO:0060147,regulation of posttranscriptional gene s...,47,1,1.04,0.65265,1,1,0.96,BP
GO:0060966,regulation of gene silencing by RNA,47,1,1.04,0.65265,1,1,0.96,BP
GO:0090279,regulation of calcium ion import,47,1,1.04,0.65265,1,1,0.96,BP
GO:0090659,walking behavior,47,1,1.04,0.65265,1,1,0.96,BP
GO:0120163,negative regulation of cold-induced ther...,47,1,1.04,0.65265,1,1,0.96,BP
GO:1902041,regulation of extrinsic apoptotic signal...,47,1,1.04,0.65265,1,1,0.96,BP
GO:1903018,regulation of glycoprotein metabolic pro...,47,1,1.04,0.65265,1,1,0.96,BP
GO:1902105,regulation of leukocyte differentiation,298,6,6.62,0.65271,1,1,0.91,BP
GO:0052548,regulation of endopeptidase activity,347,7,7.71,0.65449,1,1,0.91,BP
GO:0009611,response to wounding,491,10,10.91,0.65466,1,1,0.92,BP
GO:0010660,regulation of muscle cell apoptotic proc...,100,2,2.22,0.65484,1,1,0.9,BP
GO:0006865,amino acid transport,151,3,3.36,0.65558,1,1,0.89,BP
GO:0048469,cell maturation,201,4,4.47,0.65608,1,1,0.89,BP
GO:0007584,response to nutrient,101,2,2.24,0.66018,1,1,0.89,BP
GO:0032006,regulation of TOR signaling,101,2,2.24,0.66018,1,1,0.89,BP
GO:0046939,nucleotide phosphorylation,101,2,2.24,0.66018,1,1,0.89,BP
GO:0055013,cardiac muscle cell development,101,2,2.24,0.66018,1,1,0.89,BP
GO:0002762,negative regulation of myeloid leukocyte...,48,1,1.07,0.66039,1,1,0.93,BP
GO:0032456,endocytic recycling,48,1,1.07,0.66039,1,1,0.93,BP
GO:0043303,mast cell degranulation,48,1,1.07,0.66039,1,1,0.93,BP
GO:0045581,negative regulation of T cell differenti...,48,1,1.07,0.66039,1,1,0.93,BP
GO:0045646,regulation of erythrocyte differentiatio...,48,1,1.07,0.66039,1,1,0.93,BP
GO:0048010,vascular endothelial growth factor recep...,48,1,1.07,0.66039,1,1,0.93,BP
GO:0048599,oocyte development,48,1,1.07,0.66039,1,1,0.93,BP
GO:0048701,embryonic cranial skeleton morphogenesis,48,1,1.07,0.66039,1,1,0.93,BP
GO:0050850,positive regulation of calcium-mediated ...,48,1,1.07,0.66039,1,1,0.93,BP
GO:0071384,cellular response to corticosteroid stim...,48,1,1.07,0.66039,1,1,0.93,BP
GO:1904407,positive regulation of nitric oxide meta...,48,1,1.07,0.66039,1,1,0.93,BP
GO:2000725,regulation of cardiac muscle cell differ...,48,1,1.07,0.66039,1,1,0.93,BP
GO:0006163,purine nucleotide metabolic process,446,9,9.91,0.66193,1,1,0.91,BP
GO:0010522,regulation of calcium ion transport into...,102,2,2.27,0.66547,1,1,0.88,BP
GO:0033555,multicellular organismal response to str...,102,2,2.27,0.66547,1,1,0.88,BP
GO:0050848,regulation of calcium-mediated signaling,102,2,2.27,0.66547,1,1,0.88,BP
GO:0001961,positive regulation of cytokine-mediated...,49,1,1.09,0.66796,1,1,0.92,BP
GO:0002279,mast cell activation involved in immune ...,49,1,1.09,0.66796,1,1,0.92,BP
GO:0002448,mast cell mediated immunity,49,1,1.09,0.66796,1,1,0.92,BP
GO:0010862,positive regulation of pathway-restricte...,49,1,1.09,0.66796,1,1,0.92,BP
GO:0031050,dsRNA processing,49,1,1.09,0.66796,1,1,0.92,BP
GO:0043300,regulation of leukocyte degranulation,49,1,1.09,0.66796,1,1,0.92,BP
GO:0050873,brown fat cell differentiation,49,1,1.09,0.66796,1,1,0.92,BP
GO:0070169,positive regulation of biomineral tissue...,49,1,1.09,0.66796,1,1,0.92,BP
GO:0070918,production of small RNA involved in gene...,49,1,1.09,0.66796,1,1,0.92,BP
GO:0090102,cochlea development,49,1,1.09,0.66796,1,1,0.92,BP
GO:0099054,presynapse assembly,49,1,1.09,0.66796,1,1,0.92,BP
GO:1904036,negative regulation of epithelial cell a...,49,1,1.09,0.66796,1,1,0.92,BP
GO:0009185,ribonucleoside diphosphate metabolic pro...,103,2,2.29,0.67068,1,1,0.87,BP
GO:0034446,substrate adhesion-dependent cell spread...,103,2,2.29,0.67068,1,1,0.87,BP
GO:1902106,negative regulation of leukocyte differe...,103,2,2.29,0.67068,1,1,0.87,BP
GO:0055080,cation homeostasis,736,15,16.36,0.67091,1,1,0.92,BP
GO:1903039,positive regulation of leukocyte cell-ce...,205,4,4.56,0.67117,1,1,0.88,BP
GO:0003006,developmental process involved in reprod...,784,16,17.42,0.67216,1,1,0.92,BP
GO:0071322,cellular response to carbohydrate stimul...,155,3,3.44,0.67286,1,1,0.87,BP
GO:0007286,spermatid development,206,4,4.58,0.67487,1,1,0.87,BP
GO:0033003,regulation of mast cell activation,50,1,1.11,0.67535,1,1,0.9,BP
GO:0033173,calcineurin-NFAT signaling cascade,50,1,1.11,0.67535,1,1,0.9,BP
GO:0050891,multicellular organismal water homeostas...,50,1,1.11,0.67535,1,1,0.9,BP
GO:0051955,regulation of amino acid transport,50,1,1.11,0.67535,1,1,0.9,BP
GO:0009953,dorsal/ventral pattern formation,104,2,2.31,0.67583,1,1,0.87,BP
GO:0017015,regulation of transforming growth factor...,104,2,2.31,0.67583,1,1,0.87,BP
GO:0042136,neurotransmitter biosynthetic process,104,2,2.31,0.67583,1,1,0.87,BP
GO:0051289,protein homotetramerization,104,2,2.31,0.67583,1,1,0.87,BP
GO:2000300,regulation of synaptic vesicle exocytosi...,104,2,2.31,0.67583,1,1,0.87,BP
GO:0006694,steroid biosynthetic process,156,3,3.47,0.67708,1,1,0.86,BP
GO:0046496,nicotinamide nucleotide metabolic proces...,156,3,3.47,0.67708,1,1,0.86,BP
GO:0071248,cellular response to metal ion,156,3,3.47,0.67708,1,1,0.86,BP
GO:0055001,muscle cell development,207,4,4.6,0.67854,1,1,0.87,BP
GO:0072503,cellular divalent inorganic cation homeo...,501,10,11.13,0.67908,1,1,0.9,BP
GO:0000018,regulation of DNA recombination,105,2,2.33,0.68092,1,1,0.86,BP
GO:0010657,muscle cell apoptotic process,105,2,2.33,0.68092,1,1,0.86,BP
GO:0046849,bone remodeling,105,2,2.33,0.68092,1,1,0.86,BP
GO:1901800,positive regulation of proteasomal prote...,105,2,2.33,0.68092,1,1,0.86,BP
GO:0022407,regulation of cell-cell adhesion,405,8,9,0.68105,1,1,0.89,BP
GO:0044283,small molecule biosynthetic process,646,13,14.36,0.68156,1,1,0.91,BP
GO:0045055,regulated exocytosis,258,5,5.73,0.68209,1,1,0.87,BP
GO:0007032,endosome organization,51,1,1.13,0.68258,1,1,0.88,BP
GO:0007129,synapsis,51,1,1.13,0.68258,1,1,0.88,BP
GO:0030834,regulation of actin filament depolymeriz...,51,1,1.13,0.68258,1,1,0.88,BP
GO:0032355,response to estradiol,51,1,1.13,0.68258,1,1,0.88,BP
GO:0043550,regulation of lipid kinase activity,51,1,1.13,0.68258,1,1,0.88,BP
GO:0043618,regulation of transcription from RNA pol...,51,1,1.13,0.68258,1,1,0.88,BP
GO:0051954,positive regulation of amine transport,51,1,1.13,0.68258,1,1,0.88,BP
GO:0061001,regulation of dendritic spine morphogene...,51,1,1.13,0.68258,1,1,0.88,BP
GO:0072132,mesenchyme morphogenesis,51,1,1.13,0.68258,1,1,0.88,BP
GO:0019362,pyridine nucleotide metabolic process,158,3,3.51,0.68539,1,1,0.85,BP
GO:0034766,negative regulation of ion transmembrane...,106,2,2.36,0.68593,1,1,0.85,BP
GO:0035282,segmentation,106,2,2.36,0.68593,1,1,0.85,BP
GO:0050863,regulation of T cell activation,309,6,6.87,0.68658,1,1,0.87,BP
GO:0009607,response to biotic stimulus,1076,22,23.91,0.68765,1,1,0.92,BP
GO:1903707,negative regulation of hemopoiesis,159,3,3.53,0.68949,1,1,0.85,BP
GO:0009994,oocyte differentiation,52,1,1.16,0.68965,1,1,0.86,BP
GO:0017145,stem cell division,52,1,1.16,0.68965,1,1,0.86,BP
GO:0030901,midbrain development,52,1,1.16,0.68965,1,1,0.86,BP
GO:0031103,axon regeneration,52,1,1.16,0.68965,1,1,0.86,BP
GO:0048066,developmental pigmentation,52,1,1.16,0.68965,1,1,0.86,BP
GO:0060428,lung epithelium development,52,1,1.16,0.68965,1,1,0.86,BP
GO:0061614,pri-miRNA transcription by RNA polymeras...,52,1,1.16,0.68965,1,1,0.86,BP
GO:2001222,regulation of neuron migration,52,1,1.16,0.68965,1,1,0.86,BP
GO:0044264,cellular polysaccharide metabolic proces...,107,2,2.38,0.69089,1,1,0.84,BP
GO:0051186,cofactor metabolic process,506,10,11.24,0.69090,1,1,0.89,BP
GO:0019722,calcium-mediated signaling,211,4,4.69,0.69293,1,1,0.85,BP
GO:1903706,regulation of hemopoiesis,410,8,9.11,0.69407,1,1,0.88,BP
GO:0015672,monovalent inorganic cation transport,459,9,10.2,0.69457,1,1,0.88,BP
GO:0003014,renal system process,108,2,2.4,0.69578,1,1,0.83,BP
GO:0015844,monoamine transport,108,2,2.4,0.69578,1,1,0.83,BP
GO:0022600,digestive system process,108,2,2.4,0.69578,1,1,0.83,BP
GO:0009583,detection of light stimulus,53,1,1.18,0.69657,1,1,0.85,BP
GO:0030219,megakaryocyte differentiation,53,1,1.18,0.69657,1,1,0.85,BP
GO:0031529,ruffle organization,53,1,1.18,0.69657,1,1,0.85,BP
GO:0035176,social behavior,53,1,1.18,0.69657,1,1,0.85,BP
GO:0045777,positive regulation of blood pressure,53,1,1.18,0.69657,1,1,0.85,BP
GO:0046148,pigment biosynthetic process,53,1,1.18,0.69657,1,1,0.85,BP
GO:0051703,intraspecies interaction between organis...,53,1,1.18,0.69657,1,1,0.85,BP
GO:0055010,ventricular cardiac muscle tissue morpho...,53,1,1.18,0.69657,1,1,0.85,BP
GO:0061077,chaperone-mediated protein folding,53,1,1.18,0.69657,1,1,0.85,BP
GO:0097720,calcineurin-mediated signaling,53,1,1.18,0.69657,1,1,0.85,BP
GO:0006941,striated muscle contraction,161,3,3.58,0.69757,1,1,0.84,BP
GO:0010950,positive regulation of endopeptidase act...,161,3,3.58,0.69757,1,1,0.84,BP
GO:0031214,biomineral tissue development,161,3,3.58,0.69757,1,1,0.84,BP
GO:0071466,cellular response to xenobiotic stimulus,161,3,3.58,0.69757,1,1,0.84,BP
GO:0098771,inorganic ion homeostasis,750,15,16.67,0.69842,1,1,0.9,BP
GO:0032963,collagen metabolic process,109,2,2.42,0.70060,1,1,0.83,BP
GO:0048259,regulation of receptor-mediated endocyto...,109,2,2.42,0.70060,1,1,0.83,BP
GO:1902803,regulation of synaptic vesicle transport,109,2,2.42,0.70060,1,1,0.83,BP
GO:0001101,response to acid chemical,364,7,8.09,0.70237,1,1,0.87,BP
GO:0002385,mucosal immune response,54,1,1.2,0.70333,1,1,0.83,BP
GO:0003044,regulation of systemic arterial blood pr...,54,1,1.2,0.70333,1,1,0.83,BP
GO:0007618,mating,54,1,1.2,0.70333,1,1,0.83,BP
GO:0009948,anterior/posterior axis specification,54,1,1.2,0.70333,1,1,0.83,BP
GO:0030199,collagen fibril organization,54,1,1.2,0.70333,1,1,0.83,BP
GO:0032731,positive regulation of interleukin-1 bet...,54,1,1.2,0.70333,1,1,0.83,BP
GO:0032964,collagen biosynthetic process,54,1,1.2,0.70333,1,1,0.83,BP
GO:0035065,regulation of histone acetylation,54,1,1.2,0.70333,1,1,0.83,BP
GO:0048546,digestive tract morphogenesis,54,1,1.2,0.70333,1,1,0.83,BP
GO:0055078,sodium ion homeostasis,54,1,1.2,0.70333,1,1,0.83,BP
GO:0086001,cardiac muscle cell action potential,54,1,1.2,0.70333,1,1,0.83,BP
GO:1900271,regulation of long-term synaptic potenti...,54,1,1.2,0.70333,1,1,0.83,BP
GO:1903533,regulation of protein targeting,54,1,1.2,0.70333,1,1,0.83,BP
GO:2000351,regulation of endothelial cell apoptotic...,54,1,1.2,0.70333,1,1,0.83,BP
GO:2000379,positive regulation of reactive oxygen s...,110,2,2.44,0.70536,1,1,0.82,BP
GO:0030879,mammary gland development,163,3,3.62,0.70548,1,1,0.83,BP
GO:0050851,antigen receptor-mediated signaling path...,163,3,3.62,0.70548,1,1,0.83,BP
GO:0072524,pyridine-containing compound metabolic p...,163,3,3.62,0.70548,1,1,0.83,BP
GO:0001678,cellular glucose homeostasis,164,3,3.64,0.70938,1,1,0.82,BP
GO:0006900,vesicle budding from membrane,55,1,1.22,0.70994,1,1,0.82,BP
GO:0019369,arachidonic acid metabolic process,55,1,1.22,0.70994,1,1,0.82,BP
GO:0030042,actin filament depolymerization,55,1,1.22,0.70994,1,1,0.82,BP
GO:0032655,regulation of interleukin-12 production,55,1,1.22,0.70994,1,1,0.82,BP
GO:0035272,exocrine system development,55,1,1.22,0.70994,1,1,0.82,BP
GO:0044060,regulation of endocrine process,55,1,1.22,0.70994,1,1,0.82,BP
GO:0045058,T cell selection,55,1,1.22,0.70994,1,1,0.82,BP
GO:0045687,positive regulation of glial cell differ...,55,1,1.22,0.70994,1,1,0.82,BP
GO:0046580,negative regulation of Ras protein signa...,55,1,1.22,0.70994,1,1,0.82,BP
GO:0046718,viral entry into host cell,55,1,1.22,0.70994,1,1,0.82,BP
GO:0050732,negative regulation of peptidyl-tyrosine...,55,1,1.22,0.70994,1,1,0.82,BP
GO:0050775,positive regulation of dendrite morphoge...,55,1,1.22,0.70994,1,1,0.82,BP
GO:0050922,negative regulation of chemotaxis,55,1,1.22,0.70994,1,1,0.82,BP
GO:0060193,positive regulation of lipase activity,55,1,1.22,0.70994,1,1,0.82,BP
GO:0018958,phenol-containing compound metabolic pro...,111,2,2.47,0.71006,1,1,0.81,BP
GO:0002251,organ or tissue specific immune response,56,1,1.24,0.71640,1,1,0.81,BP
GO:0002833,positive regulation of response to bioti...,56,1,1.24,0.71640,1,1,0.81,BP
GO:0019731,antibacterial humoral response,56,1,1.24,0.71640,1,1,0.81,BP
GO:0030104,water homeostasis,56,1,1.24,0.71640,1,1,0.81,BP
GO:0046513,ceramide biosynthetic process,56,1,1.24,0.71640,1,1,0.81,BP
GO:0060761,negative regulation of response to cytok...,56,1,1.24,0.71640,1,1,0.81,BP
GO:2000648,positive regulation of stem cell prolife...,56,1,1.24,0.71640,1,1,0.81,BP
GO:0002440,production of molecular mediator of immu...,218,4,4.84,0.71700,1,1,0.83,BP
GO:0007179,transforming growth factor beta receptor...,166,3,3.69,0.71706,1,1,0.81,BP
GO:0050830,defense response to Gram-positive bacter...,113,2,2.51,0.71927,1,1,0.8,BP
GO:0060078,regulation of postsynaptic membrane pote...,113,2,2.51,0.71927,1,1,0.8,BP
GO:0002218,activation of innate immune response,167,3,3.71,0.72084,1,1,0.81,BP
GO:0034404,nucleobase-containing small molecule bio...,167,3,3.71,0.72084,1,1,0.81,BP
GO:0002757,immune response-activating signal transd...,321,6,7.13,0.72098,1,1,0.84,BP
GO:0046649,lymphocyte activation,714,14,15.87,0.72136,1,1,0.88,BP
GO:0006584,catecholamine metabolic process,57,1,1.27,0.72272,1,1,0.79,BP
GO:0007588,excretion,57,1,1.27,0.72272,1,1,0.79,BP
GO:0009712,catechol-containing compound metabolic p...,57,1,1.27,0.72272,1,1,0.79,BP
GO:0010665,regulation of cardiac muscle cell apopto...,57,1,1.27,0.72272,1,1,0.79,BP
GO:0032653,regulation of interleukin-10 production,57,1,1.27,0.72272,1,1,0.79,BP
GO:0042551,neuron maturation,57,1,1.27,0.72272,1,1,0.79,BP
GO:0043470,regulation of carbohydrate catabolic pro...,57,1,1.27,0.72272,1,1,0.79,BP
GO:0045620,negative regulation of lymphocyte differ...,57,1,1.27,0.72272,1,1,0.79,BP
GO:0051445,regulation of meiotic cell cycle,57,1,1.27,0.72272,1,1,0.79,BP
GO:1903539,protein localization to postsynaptic mem...,57,1,1.27,0.72272,1,1,0.79,BP
GO:0031349,positive regulation of defense response,372,7,8.27,0.72333,1,1,0.85,BP
GO:0006090,pyruvate metabolic process,114,2,2.53,0.72378,1,1,0.79,BP
GO:0045333,cellular respiration,168,3,3.73,0.72458,1,1,0.8,BP
GO:0002521,leukocyte differentiation,570,11,12.67,0.72479,1,1,0.87,BP
GO:0030258,lipid modification,221,4,4.91,0.72688,1,1,0.81,BP
GO:0071901,negative regulation of protein serine/th...,115,2,2.56,0.72823,1,1,0.78,BP
GO:1905330,regulation of morphogenesis of an epithe...,115,2,2.56,0.72823,1,1,0.78,BP
GO:0097237,cellular response to toxic substance,169,3,3.76,0.72828,1,1,0.8,BP
GO:0006952,defense response,1481,30,32.91,0.72849,1,1,0.91,BP
GO:0071222,cellular response to lipopolysaccharide,273,5,6.07,0.72859,1,1,0.82,BP
GO:0001754,eye photoreceptor cell differentiation,58,1,1.29,0.72890,1,1,0.78,BP
GO:0032615,interleukin-12 production,58,1,1.29,0.72890,1,1,0.78,BP
GO:0048016,inositol phosphate-mediated signaling,58,1,1.29,0.72890,1,1,0.78,BP
GO:0060443,mammary gland morphogenesis,58,1,1.29,0.72890,1,1,0.78,BP
GO:0065002,intracellular protein transmembrane tran...,58,1,1.29,0.72890,1,1,0.78,BP
GO:0070972,protein localization to endoplasmic reti...,58,1,1.29,0.72890,1,1,0.78,BP
GO:0098900,regulation of action potential,58,1,1.29,0.72890,1,1,0.78,BP
GO:1900449,regulation of glutamate receptor signali...,58,1,1.29,0.72890,1,1,0.78,BP
GO:0098662,inorganic cation transmembrane transport,621,12,13.8,0.72922,1,1,0.87,BP
GO:0006631,fatty acid metabolic process,375,7,8.33,0.73092,1,1,0.84,BP
GO:0010038,response to metal ion,274,5,6.09,0.73151,1,1,0.82,BP
GO:2000241,regulation of reproductive process,170,3,3.78,0.73194,1,1,0.79,BP
GO:0007281,germ cell development,326,6,7.24,0.73451,1,1,0.83,BP
GO:0002011,morphogenesis of an epithelial sheet,59,1,1.31,0.73494,1,1,0.76,BP
GO:0010524,positive regulation of calcium ion trans...,59,1,1.31,0.73494,1,1,0.76,BP
GO:0010656,negative regulation of muscle cell apopt...,59,1,1.31,0.73494,1,1,0.76,BP
GO:0015872,dopamine transport,59,1,1.31,0.73494,1,1,0.76,BP
GO:0030260,entry into host cell,59,1,1.31,0.73494,1,1,0.76,BP
GO:0032663,regulation of interleukin-2 production,59,1,1.31,0.73494,1,1,0.76,BP
GO:0035567,non-canonical Wnt signaling pathway,59,1,1.31,0.73494,1,1,0.76,BP
GO:0044409,entry into host,59,1,1.31,0.73494,1,1,0.76,BP
GO:0046128,purine ribonucleoside metabolic process,59,1,1.31,0.73494,1,1,0.76,BP
GO:0051806,entry into cell of other organism involv...,59,1,1.31,0.73494,1,1,0.76,BP
GO:0051828,entry into other organism involved in sy...,59,1,1.31,0.73494,1,1,0.76,BP
GO:0071806,protein transmembrane transport,59,1,1.31,0.73494,1,1,0.76,BP
GO:1901616,organic hydroxy compound catabolic proce...,59,1,1.31,0.73494,1,1,0.76,BP
GO:0006887,exocytosis,377,7,8.38,0.73591,1,1,0.84,BP
GO:0070838,divalent metal ion transport,477,9,10.6,0.73640,1,1,0.85,BP
GO:0009132,nucleoside diphosphate metabolic process,117,2,2.6,0.73695,1,1,0.77,BP
GO:0090305,nucleic acid phosphodiester bond hydroly...,117,2,2.6,0.73695,1,1,0.77,BP
GO:0002263,cell activation involved in immune respo...,276,5,6.13,0.73728,1,1,0.82,BP
GO:0007204,positive regulation of cytosolic calcium...,328,6,7.29,0.73979,1,1,0.82,BP
GO:0001825,blastocyst formation,60,1,1.33,0.74085,1,1,0.75,BP
GO:0007595,lactation,60,1,1.33,0.74085,1,1,0.75,BP
GO:0010662,regulation of striated muscle cell apopt...,60,1,1.33,0.74085,1,1,0.75,BP
GO:0060119,inner ear receptor cell development,60,1,1.33,0.74085,1,1,0.75,BP
GO:2001238,positive regulation of extrinsic apoptot...,60,1,1.33,0.74085,1,1,0.75,BP
GO:0005976,polysaccharide metabolic process,118,2,2.62,0.74122,1,1,0.76,BP
GO:0019751,polyol metabolic process,118,2,2.62,0.74122,1,1,0.76,BP
GO:1903052,positive regulation of proteolysis invol...,118,2,2.62,0.74122,1,1,0.76,BP
GO:0035296,regulation of tube diameter,173,3,3.84,0.74270,1,1,0.78,BP
GO:0050880,regulation of blood vessel size,173,3,3.84,0.74270,1,1,0.78,BP
GO:0097746,regulation of blood vessel diameter,173,3,3.84,0.74270,1,1,0.78,BP
GO:0072511,divalent inorganic cation transport,480,9,10.67,0.74298,1,1,0.84,BP
GO:0002682,regulation of immune system process,1351,27,30.02,0.74455,1,1,0.9,BP
GO:0006732,coenzyme metabolic process,330,6,7.33,0.74500,1,1,0.82,BP
GO:0002062,chondrocyte differentiation,119,2,2.64,0.74543,1,1,0.76,BP
GO:0051952,regulation of amine transport,119,2,2.64,0.74543,1,1,0.76,BP
GO:0035150,regulation of tube size,174,3,3.87,0.74620,1,1,0.78,BP
GO:0002712,regulation of B cell mediated immunity,61,1,1.36,0.74662,1,1,0.74,BP
GO:0002886,regulation of myeloid leukocyte mediated...,61,1,1.36,0.74662,1,1,0.74,BP
GO:0002889,regulation of immunoglobulin mediated im...,61,1,1.36,0.74662,1,1,0.74,BP
GO:0006446,regulation of translational initiation,61,1,1.36,0.74662,1,1,0.74,BP
GO:0010659,cardiac muscle cell apoptotic process,61,1,1.36,0.74662,1,1,0.74,BP
GO:0030837,negative regulation of actin filament po...,61,1,1.36,0.74662,1,1,0.74,BP
GO:0032613,interleukin-10 production,61,1,1.36,0.74662,1,1,0.74,BP
GO:0042058,regulation of epidermal growth factor re...,61,1,1.36,0.74662,1,1,0.74,BP
GO:0051058,negative regulation of small GTPase medi...,61,1,1.36,0.74662,1,1,0.74,BP
GO:1903428,positive regulation of reactive oxygen s...,61,1,1.36,0.74662,1,1,0.74,BP
GO:0030097,hemopoiesis,922,18,20.49,0.74700,1,1,0.88,BP
GO:0055086,nucleobase-containing small molecule met...,631,12,14.02,0.74857,1,1,0.86,BP
GO:1901136,carbohydrate derivative catabolic proces...,120,2,2.67,0.74958,1,1,0.75,BP
GO:0006733,oxidoreduction coenzyme metabolic proces...,175,3,3.89,0.74967,1,1,0.77,BP
GO:0009101,glycoprotein biosynthetic process,281,5,6.24,0.75130,1,1,0.8,BP
GO:0071219,cellular response to molecule of bacteri...,281,5,6.24,0.75130,1,1,0.8,BP
GO:0001775,cell activation,973,19,21.62,0.75131,1,1,0.88,BP
GO:0003229,ventricular cardiac muscle tissue develo...,62,1,1.38,0.75227,1,1,0.72,BP
GO:0010812,negative regulation of cell-substrate ad...,62,1,1.38,0.75227,1,1,0.72,BP
GO:0032732,positive regulation of interleukin-1 pro...,62,1,1.38,0.75227,1,1,0.72,BP
GO:0042461,photoreceptor cell development,62,1,1.38,0.75227,1,1,0.72,BP
GO:0045143,homologous chromosome segregation,62,1,1.38,0.75227,1,1,0.72,BP
GO:0090501,RNA phosphodiester bond hydrolysis,62,1,1.38,0.75227,1,1,0.72,BP
GO:0031929,TOR signaling,121,2,2.69,0.75368,1,1,0.74,BP
GO:0071229,cellular response to acid chemical,282,5,6.27,0.75404,1,1,0.8,BP
GO:0048863,stem cell differentiation,230,4,5.11,0.75498,1,1,0.78,BP
GO:0002764,immune response-regulating signaling pat...,334,6,7.42,0.75519,1,1,0.81,BP
GO:0043902,positive regulation of multi-organism pr...,177,3,3.93,0.75650,1,1,0.76,BP
GO:0010906,regulation of glucose metabolic process,122,2,2.71,0.75771,1,1,0.74,BP
GO:0048565,digestive tract development,122,2,2.71,0.75771,1,1,0.74,BP
GO:0015800,acidic amino acid transport,63,1,1.4,0.75779,1,1,0.71,BP
GO:0032677,regulation of interleukin-8 production,63,1,1.4,0.75779,1,1,0.71,BP
GO:0045661,regulation of myoblast differentiation,63,1,1.4,0.75779,1,1,0.71,BP
GO:0060393,regulation of pathway-restricted SMAD pr...,63,1,1.4,0.75779,1,1,0.71,BP
GO:1903307,positive regulation of regulated secreto...,63,1,1.4,0.75779,1,1,0.71,BP
GO:2000756,regulation of peptidyl-lysine acetylatio...,63,1,1.4,0.75779,1,1,0.71,BP
GO:0017156,calcium ion regulated exocytosis,178,3,3.96,0.75985,1,1,0.76,BP
GO:0002377,immunoglobulin production,123,2,2.73,0.76169,1,1,0.73,BP
GO:0006639,acylglycerol metabolic process,123,2,2.73,0.76169,1,1,0.73,BP
GO:0015837,amine transport,123,2,2.73,0.76169,1,1,0.73,BP
GO:0050868,negative regulation of T cell activation,123,2,2.73,0.76169,1,1,0.73,BP
GO:0007219,Notch signaling pathway,179,3,3.98,0.76317,1,1,0.75,BP
GO:0010951,negative regulation of endopeptidase act...,179,3,3.98,0.76317,1,1,0.75,BP
GO:0140013,meiotic nuclear division,179,3,3.98,0.76317,1,1,0.75,BP
GO:0001510,RNA methylation,64,1,1.42,0.76319,1,1,0.7,BP
GO:0009880,embryonic pattern specification,64,1,1.42,0.76319,1,1,0.7,BP
GO:0010658,striated muscle cell apoptotic process,64,1,1.42,0.76319,1,1,0.7,BP
GO:0010676,positive regulation of cellular carbohyd...,64,1,1.42,0.76319,1,1,0.7,BP
GO:0030512,negative regulation of transforming grow...,64,1,1.42,0.76319,1,1,0.7,BP
GO:0032720,negative regulation of tumor necrosis fa...,64,1,1.42,0.76319,1,1,0.7,BP
GO:0035904,aorta development,64,1,1.42,0.76319,1,1,0.7,BP
GO:0042278,purine nucleoside metabolic process,64,1,1.42,0.76319,1,1,0.7,BP
GO:0002520,immune system development,1030,20,22.89,0.76433,1,1,0.87,BP
GO:0007586,digestion,124,2,2.76,0.76561,1,1,0.72,BP
GO:0042157,lipoprotein metabolic process,124,2,2.76,0.76561,1,1,0.72,BP
GO:0007187,G protein-coupled receptor signaling pat...,234,4,5.2,0.76673,1,1,0.77,BP
GO:0072521,purine-containing compound metabolic pro...,492,9,10.93,0.76817,1,1,0.82,BP
GO:0001707,mesoderm formation,65,1,1.44,0.76847,1,1,0.69,BP
GO:0030032,lamellipodium assembly,65,1,1.44,0.76847,1,1,0.69,BP
GO:0045668,negative regulation of osteoblast differ...,65,1,1.44,0.76847,1,1,0.69,BP
GO:0048278,vesicle docking,65,1,1.44,0.76847,1,1,0.69,BP
GO:0051926,negative regulation of calcium ion trans...,65,1,1.44,0.76847,1,1,0.69,BP
GO:0099601,regulation of neurotransmitter receptor ...,65,1,1.44,0.76847,1,1,0.69,BP
GO:1901264,carbohydrate derivative transport,65,1,1.44,0.76847,1,1,0.69,BP
