GO.ID,Term,Annotated,Significant,Expected,classicFisher,bonferroni,bh,foldEnrichment,Ontology
GO:0010389,regulation of G2/M transition of mitotic...,79,1,1.32,0.73735,1,1,0.76,BP
GO:0060976,coronary vasculature development,79,1,1.32,0.73735,1,1,0.76,BP
GO:0061844,antimicrobial humoral immune response me...,79,1,1.32,0.73735,1,1,0.76,BP
GO:0070373,negative regulation of ERK1 and ERK2 cas...,79,1,1.32,0.73735,1,1,0.76,BP
GO:0072078,nephron tubule morphogenesis,79,1,1.32,0.73735,1,1,0.76,BP
GO:0006694,steroid biosynthetic process,156,2,2.61,0.73886,1,1,0.77,BP
GO:0030178,negative regulation of Wnt signaling pat...,156,2,2.61,0.73886,1,1,0.77,BP
GO:0050954,sensory perception of mechanical stimulu...,299,4,5.01,0.74049,1,1,0.8,BP
GO:0009887,animal organ morphogenesis,1090,16,18.26,0.74169,1,1,0.88,BP
GO:0032410,negative regulation of transporter activ...,80,1,1.34,0.74177,1,1,0.75,BP
GO:0032890,regulation of organic acid transport,80,1,1.34,0.74177,1,1,0.75,BP
GO:0046631,alpha-beta T cell activation,157,2,2.63,0.74206,1,1,0.76,BP
GO:0051896,regulation of protein kinase B signaling,157,2,2.63,0.74206,1,1,0.76,BP
GO:0030855,epithelial cell differentiation,638,9,10.69,0.74513,1,1,0.84,BP
GO:0002088,lens development in camera-type eye,81,1,1.36,0.74611,1,1,0.74,BP
GO:0005977,glycogen metabolic process,81,1,1.36,0.74611,1,1,0.74,BP
GO:0006073,cellular glucan metabolic process,81,1,1.36,0.74611,1,1,0.74,BP
GO:0042147,"retrograde transport, endosome to Golgi",81,1,1.36,0.74611,1,1,0.74,BP
GO:0043367,"CD4-positive, alpha-beta T cell differen...",81,1,1.36,0.74611,1,1,0.74,BP
GO:0044042,glucan metabolic process,81,1,1.36,0.74611,1,1,0.74,BP
GO:0072088,nephron epithelium morphogenesis,81,1,1.36,0.74611,1,1,0.74,BP
GO:2000243,positive regulation of reproductive proc...,81,1,1.36,0.74611,1,1,0.74,BP
GO:0051606,detection of stimulus,231,3,3.87,0.74616,1,1,0.78,BP
GO:0090596,sensory organ morphogenesis,302,4,5.06,0.74749,1,1,0.79,BP
GO:0006637,acyl-CoA metabolic process,82,1,1.37,0.75038,1,1,0.73,BP
GO:0021675,nerve development,82,1,1.37,0.75038,1,1,0.73,BP
GO:0031646,positive regulation of neurological syst...,82,1,1.37,0.75038,1,1,0.73,BP
GO:0032651,regulation of interleukin-1 beta product...,82,1,1.37,0.75038,1,1,0.73,BP
GO:0035383,thioester metabolic process,82,1,1.37,0.75038,1,1,0.73,BP
GO:0071674,mononuclear cell migration,82,1,1.37,0.75038,1,1,0.73,BP
GO:0072028,nephron morphogenesis,82,1,1.37,0.75038,1,1,0.73,BP
GO:0071356,cellular response to tumor necrosis fact...,161,2,2.7,0.75452,1,1,0.74,BP
GO:0071466,cellular response to xenobiotic stimulus,161,2,2.7,0.75452,1,1,0.74,BP
GO:0072175,epithelial tube formation,161,2,2.7,0.75452,1,1,0.74,BP
GO:0002312,B cell activation involved in immune res...,83,1,1.39,0.75458,1,1,0.72,BP
GO:0032436,positive regulation of proteasomal ubiqu...,83,1,1.39,0.75458,1,1,0.72,BP
GO:0006672,ceramide metabolic process,84,1,1.41,0.75870,1,1,0.71,BP
GO:0045844,positive regulation of striated muscle t...,84,1,1.41,0.75870,1,1,0.71,BP
GO:0048636,positive regulation of muscle organ deve...,84,1,1.41,0.75870,1,1,0.71,BP
GO:0051607,defense response to virus,236,3,3.95,0.75903,1,1,0.76,BP
GO:0051707,response to other organism,1040,15,17.42,0.76000,1,1,0.86,BP
GO:0043207,response to external biotic stimulus,1042,15,17.45,0.76250,1,1,0.86,BP
GO:0008589,regulation of smoothened signaling pathw...,85,1,1.42,0.76276,1,1,0.7,BP
GO:0050871,positive regulation of B cell activation,85,1,1.42,0.76276,1,1,0.7,BP
GO:0061333,renal tubule morphogenesis,85,1,1.42,0.76276,1,1,0.7,BP
GO:1901863,positive regulation of muscle tissue dev...,85,1,1.42,0.76276,1,1,0.7,BP
GO:0006970,response to osmotic stress,86,1,1.44,0.76675,1,1,0.69,BP
GO:0098659,inorganic cation import across plasma me...,86,1,1.44,0.76675,1,1,0.69,BP
GO:0099587,inorganic ion import across plasma membr...,86,1,1.44,0.76675,1,1,0.69,BP
GO:0003281,ventricular septum development,87,1,1.46,0.77067,1,1,0.68,BP
GO:0002218,activation of innate immune response,167,2,2.8,0.77224,1,1,0.71,BP
GO:0001763,morphogenesis of a branching structure,242,3,4.05,0.77377,1,1,0.74,BP
GO:0044344,cellular response to fibroblast growth f...,88,1,1.47,0.77453,1,1,0.68,BP
GO:0019827,stem cell population maintenance,169,2,2.83,0.77790,1,1,0.71,BP
GO:0043122,regulation of I-kappaB kinase/NF-kappaB ...,169,2,2.83,0.77790,1,1,0.71,BP
GO:0035914,skeletal muscle cell differentiation,89,1,1.49,0.77832,1,1,0.67,BP
GO:1904035,regulation of epithelial cell apoptotic ...,89,1,1.49,0.77832,1,1,0.67,BP
GO:0009116,nucleoside metabolic process,90,1,1.51,0.78205,1,1,0.66,BP
GO:0071774,response to fibroblast growth factor,90,1,1.51,0.78205,1,1,0.66,BP
GO:0072091,regulation of stem cell proliferation,90,1,1.51,0.78205,1,1,0.66,BP
GO:1904063,negative regulation of cation transmembr...,90,1,1.51,0.78205,1,1,0.66,BP
GO:1905954,positive regulation of lipid localizatio...,90,1,1.51,0.78205,1,1,0.66,BP
GO:0048562,embryonic organ morphogenesis,318,4,5.33,0.78240,1,1,0.75,BP
GO:0032874,positive regulation of stress-activated ...,172,2,2.88,0.78615,1,1,0.69,BP
GO:0035296,regulation of tube diameter,173,2,2.9,0.78884,1,1,0.69,BP
GO:0050880,regulation of blood vessel size,173,2,2.9,0.78884,1,1,0.69,BP
GO:0070304,positive regulation of stress-activated ...,173,2,2.9,0.78884,1,1,0.69,BP
GO:0097746,regulation of blood vessel diameter,173,2,2.9,0.78884,1,1,0.69,BP
GO:0098727,maintenance of cell number,173,2,2.9,0.78884,1,1,0.69,BP
GO:0001938,positive regulation of endothelial cell ...,92,1,1.54,0.78932,1,1,0.65,BP
GO:0009798,axis specification,92,1,1.54,0.78932,1,1,0.65,BP
GO:0035107,appendage morphogenesis,174,2,2.91,0.79150,1,1,0.69,BP
GO:0035108,limb morphogenesis,174,2,2.91,0.79150,1,1,0.69,BP
GO:0035150,regulation of tube size,174,2,2.91,0.79150,1,1,0.69,BP
GO:0009062,fatty acid catabolic process,93,1,1.56,0.79287,1,1,0.64,BP
GO:0060395,SMAD protein signal transduction,93,1,1.56,0.79287,1,1,0.64,BP
GO:0031644,regulation of neurological system proces...,175,2,2.93,0.79413,1,1,0.68,BP
GO:0030098,lymphocyte differentiation,396,5,6.63,0.79580,1,1,0.75,BP
GO:0032611,interleukin-1 beta production,94,1,1.57,0.79635,1,1,0.64,BP
GO:2000060,positive regulation of ubiquitin-depende...,94,1,1.57,0.79635,1,1,0.64,BP
GO:0035148,tube formation,176,2,2.95,0.79673,1,1,0.68,BP
GO:0006479,protein methylation,177,2,2.96,0.79931,1,1,0.68,BP
GO:0008213,protein alkylation,177,2,2.96,0.79931,1,1,0.68,BP
GO:0045582,positive regulation of T cell differenti...,95,1,1.59,0.79978,1,1,0.63,BP
GO:0060021,roof of mouth development,95,1,1.59,0.79978,1,1,0.63,BP
GO:0034612,response to tumor necrosis factor,178,2,2.98,0.80185,1,1,0.67,BP
GO:0006352,"DNA-templated transcription, initiation",96,1,1.61,0.80315,1,1,0.62,BP
GO:0061053,somite development,96,1,1.61,0.80315,1,1,0.62,BP
GO:0007200,phospholipase C-activating G protein-cou...,97,1,1.62,0.80646,1,1,0.62,BP
GO:0019395,fatty acid oxidation,97,1,1.62,0.80646,1,1,0.62,BP
GO:0046888,negative regulation of hormone secretion,97,1,1.62,0.80646,1,1,0.62,BP
GO:0048525,negative regulation of viral process,97,1,1.62,0.80646,1,1,0.62,BP
GO:0072080,nephron tubule development,97,1,1.62,0.80646,1,1,0.62,BP
GO:0019730,antimicrobial humoral response,98,1,1.64,0.80972,1,1,0.61,BP
GO:0045132,meiotic chromosome segregation,98,1,1.64,0.80972,1,1,0.61,BP
GO:0060993,kidney morphogenesis,98,1,1.64,0.80972,1,1,0.61,BP
GO:0033865,nucleoside bisphosphate metabolic proces...,99,1,1.66,0.81292,1,1,0.6,BP
GO:0033875,ribonucleoside bisphosphate metabolic pr...,99,1,1.66,0.81292,1,1,0.6,BP
GO:0034032,purine nucleoside bisphosphate metabolic...,99,1,1.66,0.81292,1,1,0.6,BP
GO:0034440,lipid oxidation,99,1,1.66,0.81292,1,1,0.6,BP
GO:0002683,negative regulation of immune system pro...,478,6,8.01,0.81479,1,1,0.75,BP
GO:0030101,natural killer cell activation,100,1,1.68,0.81607,1,1,0.6,BP
GO:0032652,regulation of interleukin-1 production,100,1,1.68,0.81607,1,1,0.6,BP
GO:0016331,morphogenesis of embryonic epithelium,184,2,3.08,0.81652,1,1,0.65,BP
GO:0045619,regulation of lymphocyte differentiation,184,2,3.08,0.81652,1,1,0.65,BP
GO:0001578,microtubule bundle formation,101,1,1.69,0.81916,1,1,0.59,BP
GO:0030593,neutrophil chemotaxis,101,1,1.69,0.81916,1,1,0.59,BP
GO:0042310,vasoconstriction,101,1,1.69,0.81916,1,1,0.59,BP
GO:0055013,cardiac muscle cell development,101,1,1.69,0.81916,1,1,0.59,BP
GO:0009566,fertilization,186,2,3.12,0.82119,1,1,0.64,BP
GO:0000077,DNA damage checkpoint,102,1,1.71,0.82221,1,1,0.58,BP
GO:0019218,regulation of steroid metabolic process,103,1,1.73,0.82520,1,1,0.58,BP
GO:0061326,renal tubule development,103,1,1.73,0.82520,1,1,0.58,BP
GO:1902106,negative regulation of leukocyte differe...,103,1,1.73,0.82520,1,1,0.58,BP
GO:0043010,camera-type eye development,341,4,5.71,0.82575,1,1,0.7,BP
GO:0006473,protein acetylation,188,2,3.15,0.82576,1,1,0.63,BP
GO:0019221,cytokine-mediated signaling pathway,342,4,5.73,0.82746,1,1,0.7,BP
GO:0001657,ureteric bud development,104,1,1.74,0.82814,1,1,0.57,BP
GO:0009953,dorsal/ventral pattern formation,104,1,1.74,0.82814,1,1,0.57,BP
GO:0043255,regulation of carbohydrate biosynthetic ...,104,1,1.74,0.82814,1,1,0.57,BP
GO:0046634,regulation of alpha-beta T cell activati...,104,1,1.74,0.82814,1,1,0.57,BP
GO:0048704,embryonic skeletal system morphogenesis,104,1,1.74,0.82814,1,1,0.57,BP
GO:0072163,mesonephric epithelium development,104,1,1.74,0.82814,1,1,0.57,BP
GO:0072164,mesonephric tubule development,104,1,1.74,0.82814,1,1,0.57,BP
GO:0007605,sensory perception of sound,268,3,4.49,0.82933,1,1,0.67,BP
GO:0000018,regulation of DNA recombination,105,1,1.76,0.83103,1,1,0.57,BP
GO:1901800,positive regulation of proteasomal prote...,105,1,1.76,0.83103,1,1,0.57,BP
GO:1903825,organic acid transmembrane transport,105,1,1.76,0.83103,1,1,0.57,BP
GO:1905039,carboxylic acid transmembrane transport,105,1,1.76,0.83103,1,1,0.57,BP
GO:0001655,urogenital system development,345,4,5.78,0.83251,1,1,0.69,BP
GO:0009617,response to bacterium,769,10,12.88,0.83329,1,1,0.78,BP
GO:0001823,mesonephros development,107,1,1.79,0.83667,1,1,0.56,BP
GO:0044264,cellular polysaccharide metabolic proces...,107,1,1.79,0.83667,1,1,0.56,BP
GO:0055006,cardiac cell development,107,1,1.79,0.83667,1,1,0.56,BP
GO:0060840,artery development,107,1,1.79,0.83667,1,1,0.56,BP
GO:0097756,negative regulation of blood vessel diam...,107,1,1.79,0.83667,1,1,0.56,BP
GO:0030198,extracellular matrix organization,272,3,4.56,0.83676,1,1,0.66,BP
GO:0071222,cellular response to lipopolysaccharide,273,3,4.57,0.83857,1,1,0.66,BP
GO:0032496,response to lipopolysaccharide,349,4,5.85,0.83906,1,1,0.68,BP
GO:0022600,digestive system process,108,1,1.81,0.83942,1,1,0.55,BP
GO:0072009,nephron epithelium development,108,1,1.81,0.83942,1,1,0.55,BP
GO:0045621,positive regulation of lymphocyte differ...,109,1,1.83,0.84213,1,1,0.55,BP
GO:0050731,positive regulation of peptidyl-tyrosine...,196,2,3.28,0.84298,1,1,0.61,BP
GO:0009792,embryo development ending in birth or eg...,848,11,14.2,0.84498,1,1,0.77,BP
GO:0007249,I-kappaB kinase/NF-kappaB signaling,197,2,3.3,0.84502,1,1,0.61,BP
GO:0001843,neural tube closure,111,1,1.86,0.84740,1,1,0.54,BP
GO:0046632,alpha-beta T cell differentiation,111,1,1.86,0.84740,1,1,0.54,BP
GO:0006486,protein glycosylation,199,2,3.33,0.84903,1,1,0.6,BP
GO:0043413,macromolecule glycosylation,199,2,3.33,0.84903,1,1,0.6,BP
GO:0048736,appendage development,199,2,3.33,0.84903,1,1,0.6,BP
GO:0060173,limb development,199,2,3.33,0.84903,1,1,0.6,BP
GO:0001959,regulation of cytokine-mediated signalin...,112,1,1.88,0.84997,1,1,0.53,BP
GO:0031570,DNA integrity checkpoint,112,1,1.88,0.84997,1,1,0.53,BP
GO:0060606,tube closure,112,1,1.88,0.84997,1,1,0.53,BP
GO:0001822,kidney development,280,3,4.69,0.85077,1,1,0.64,BP
GO:0002286,T cell activation involved in immune res...,113,1,1.89,0.85249,1,1,0.53,BP
GO:0032612,interleukin-1 production,113,1,1.89,0.85249,1,1,0.53,BP
GO:0050830,defense response to Gram-positive bacter...,113,1,1.89,0.85249,1,1,0.53,BP
GO:0090101,negative regulation of transmembrane rec...,113,1,1.89,0.85249,1,1,0.53,BP
GO:0006310,DNA recombination,282,3,4.72,0.85411,1,1,0.64,BP
GO:0008630,intrinsic apoptotic signaling pathway in...,114,1,1.91,0.85498,1,1,0.52,BP
GO:1904019,epithelial cell apoptotic process,114,1,1.91,0.85498,1,1,0.52,BP
GO:0046467,membrane lipid biosynthetic process,115,1,1.93,0.85742,1,1,0.52,BP
GO:0003018,vascular process in circulatory system,204,2,3.42,0.85865,1,1,0.58,BP
GO:0006959,humoral immune response,204,2,3.42,0.85865,1,1,0.58,BP
GO:0043414,macromolecule methylation,285,3,4.77,0.85899,1,1,0.63,BP
GO:0007188,adenylate cyclase-modulating G protein-c...,205,2,3.43,0.86051,1,1,0.58,BP
GO:0002250,adaptive immune response,439,5,7.35,0.86178,1,1,0.68,BP
GO:0060349,bone morphogenesis,117,1,1.96,0.86218,1,1,0.51,BP
GO:0044262,cellular carbohydrate metabolic process,288,3,4.82,0.86373,1,1,0.62,BP
GO:0005976,polysaccharide metabolic process,118,1,1.98,0.86450,1,1,0.51,BP
GO:0042476,odontogenesis,118,1,1.98,0.86450,1,1,0.51,BP
GO:0098739,import across plasma membrane,119,1,1.99,0.86679,1,1,0.5,BP
GO:1990266,neutrophil migration,119,1,1.99,0.86679,1,1,0.5,BP
GO:0007548,sex differentiation,290,3,4.86,0.86681,1,1,0.62,BP
GO:0051216,cartilage development,210,2,3.52,0.86945,1,1,0.57,BP
GO:0018193,peptidyl-amino acid modification,1147,15,19.21,0.86992,1,1,0.78,BP
GO:0008584,male gonad development,122,1,2.04,0.87341,1,1,0.49,BP
GO:0070085,glycosylation,213,2,3.57,0.87457,1,1,0.56,BP
GO:0046546,development of primary male sexual chara...,123,1,2.06,0.87554,1,1,0.49,BP
GO:0060759,regulation of response to cytokine stimu...,123,1,2.06,0.87554,1,1,0.49,BP
GO:0007586,digestion,124,1,2.08,0.87764,1,1,0.48,BP
GO:0090090,negative regulation of canonical Wnt sig...,124,1,2.08,0.87764,1,1,0.48,BP
GO:0001501,skeletal system development,528,6,8.84,0.87972,1,1,0.68,BP
GO:0072001,renal system development,301,3,5.04,0.88269,1,1,0.6,BP
GO:0048762,mesenchymal cell differentiation,219,2,3.67,0.88424,1,1,0.54,BP
GO:0007098,centrosome cycle,128,1,2.14,0.88568,1,1,0.47,BP
GO:0008277,regulation of G protein-coupled receptor...,129,1,2.16,0.88760,1,1,0.46,BP
GO:0007189,adenylate cyclase-activating G protein-c...,131,1,2.19,0.89136,1,1,0.46,BP
GO:0001654,eye development,389,4,6.52,0.89344,1,1,0.61,BP
GO:0043009,chordate embryonic development,831,10,13.92,0.89345,1,1,0.72,BP
GO:0001701,in utero embryonic development,542,6,9.08,0.89406,1,1,0.66,BP
GO:0050906,detection of stimulus involved in sensor...,133,1,2.23,0.89499,1,1,0.45,BP
GO:0150063,visual system development,392,4,6.57,0.89678,1,1,0.61,BP
GO:0070646,protein modification by small protein re...,135,1,2.26,0.89850,1,1,0.44,BP
GO:0048880,sensory system development,395,4,6.62,0.90003,1,1,0.6,BP
GO:0035023,regulation of Rho protein signal transdu...,136,1,2.28,0.90021,1,1,0.44,BP
GO:0050864,regulation of B cell activation,136,1,2.28,0.90021,1,1,0.44,BP
GO:0035270,endocrine system development,137,1,2.29,0.90189,1,1,0.44,BP
GO:0045598,regulation of fat cell differentiation,137,1,2.29,0.90189,1,1,0.44,BP
GO:0048593,camera-type eye morphogenesis,137,1,2.29,0.90189,1,1,0.44,BP
GO:0009952,anterior/posterior pattern specification,232,2,3.89,0.90289,1,1,0.51,BP
GO:0048706,embryonic skeletal system development,139,1,2.33,0.90517,1,1,0.43,BP
GO:0007187,G protein-coupled receptor signaling pat...,234,2,3.92,0.90549,1,1,0.51,BP
GO:0002009,morphogenesis of an epithelium,555,6,9.3,0.90604,1,1,0.65,BP
GO:0016573,histone acetylation,140,1,2.35,0.90677,1,1,0.43,BP
GO:0033002,muscle cell proliferation,237,2,3.97,0.90928,1,1,0.5,BP
GO:0030216,keratinocyte differentiation,142,1,2.38,0.90989,1,1,0.42,BP
GO:0072073,kidney epithelium development,142,1,2.38,0.90989,1,1,0.42,BP
GO:0019233,sensory perception of pain,144,1,2.41,0.91290,1,1,0.41,BP
GO:0090288,negative regulation of cellular response...,144,1,2.41,0.91290,1,1,0.41,BP
GO:0018393,internal peptidyl-lysine acetylation,145,1,2.43,0.91437,1,1,0.41,BP
GO:0030326,embryonic limb morphogenesis,145,1,2.43,0.91437,1,1,0.41,BP
GO:0035113,embryonic appendage morphogenesis,145,1,2.43,0.91437,1,1,0.41,BP
GO:0072006,nephron development,146,1,2.45,0.91582,1,1,0.41,BP
GO:0045216,cell-cell junction organization,147,1,2.46,0.91724,1,1,0.41,BP
GO:0048568,embryonic organ development,495,5,8.29,0.92011,1,1,0.6,BP
GO:0006865,amino acid transport,151,1,2.53,0.92268,1,1,0.4,BP
GO:0022612,gland morphogenesis,151,1,2.53,0.92268,1,1,0.4,BP
GO:0050728,negative regulation of inflammatory resp...,152,1,2.55,0.92399,1,1,0.39,BP
GO:0001824,blastocyst development,153,1,2.56,0.92527,1,1,0.39,BP
GO:0032259,methylation,339,3,5.68,0.92534,1,1,0.53,BP
GO:0046661,male sex differentiation,154,1,2.58,0.92653,1,1,0.39,BP
GO:0051053,negative regulation of DNA metabolic pro...,155,1,2.6,0.92777,1,1,0.38,BP
GO:0018394,peptidyl-lysine acetylation,156,1,2.61,0.92899,1,1,0.38,BP
GO:0002244,hematopoietic progenitor cell differenti...,158,1,2.65,0.93136,1,1,0.38,BP
GO:1903707,negative regulation of hemopoiesis,159,1,2.66,0.93252,1,1,0.38,BP
GO:0030509,BMP signaling pathway,170,1,2.85,0.94405,1,1,0.35,BP
GO:0060485,mesenchyme development,275,2,4.61,0.94645,1,1,0.43,BP
GO:0071230,cellular response to amino acid stimulus,175,1,2.93,0.94861,1,1,0.34,BP
GO:0042113,B cell activation,278,2,4.66,0.94866,1,1,0.43,BP
GO:0048592,eye morphogenesis,176,1,2.95,0.94948,1,1,0.34,BP
GO:0061448,connective tissue development,284,2,4.76,0.95284,1,1,0.42,BP
GO:0071772,response to BMP,181,1,3.03,0.95361,1,1,0.33,BP
GO:0071773,cellular response to BMP stimulus,181,1,3.03,0.95361,1,1,0.33,BP
GO:0060562,epithelial tube morphogenesis,381,3,6.38,0.95565,1,1,0.47,BP
GO:0048754,branching morphogenesis of an epithelial...,186,1,3.12,0.95740,1,1,0.32,BP
GO:0030258,lipid modification,221,1,3.7,0.97655,1,1,0.27,BP
GO:0061138,morphogenesis of a branching epithelium,223,1,3.74,0.97733,1,1,0.27,BP
GO:0046578,regulation of Ras protein signal transdu...,229,1,3.84,0.97954,1,1,0.26,BP
GO:0045444,fat cell differentiation,241,1,4.04,0.98333,1,1,0.25,BP
GO:0003008,system process,2937,36,49.19,0.98593,1,1,0.73,BP
GO:0003002,regionalization,376,2,6.3,0.98761,1,1,0.32,BP
GO:0048705,skeletal system morphogenesis,259,1,4.34,0.98775,1,1,0.23,BP
GO:0051056,regulation of small GTPase mediated sign...,260,1,4.36,0.98796,1,1,0.23,BP
GO:0007389,pattern specification process,470,2,7.87,0.99701,1,1,0.25,BP
GO:0050877,nervous system process,2290,20,38.36,0.99979,1,1,0.52,BP
GO:0007186,G protein-coupled receptor signaling pat...,1902,8,31.86,1.00000,1,1,0.25,BP
GO:0007600,sensory perception,1781,6,29.83,1.00000,1,1,0.2,BP
GO:0007606,sensory perception of chemical stimulus,1218,1,20.4,1.00000,1,1,0.05,BP
GO:0008150,biological_process,21194,355,355,1.00000,1,1,1,BP
GO:0000002,mitochondrial genome maintenance,34,0,0.57,1.00000,1,1,0,BP
GO:0000154,rRNA modification,25,0,0.42,1.00000,1,1,0,BP
GO:0000186,activation of MAPKK activity,34,0,0.57,1.00000,1,1,0,BP
GO:0000272,polysaccharide catabolic process,25,0,0.42,1.00000,1,1,0,BP
GO:0000387,spliceosomal snRNP assembly,31,0,0.52,1.00000,1,1,0,BP
GO:0000578,embryonic axis specification,38,0,0.64,1.00000,1,1,0,BP
GO:0000731,DNA synthesis involved in DNA repair,28,0,0.47,1.00000,1,1,0,BP
GO:0000737,"DNA catabolic process, endonucleolytic",26,0,0.44,1.00000,1,1,0,BP
GO:0000959,mitochondrial RNA metabolic process,42,0,0.7,1.00000,1,1,0,BP
GO:0001510,RNA methylation,64,0,1.07,1.00000,1,1,0,BP
GO:0001523,retinoid metabolic process,55,0,0.92,1.00000,1,1,0,BP
GO:0001539,cilium or flagellum-dependent cell motil...,35,0,0.59,1.00000,1,1,0,BP
GO:0001569,branching involved in blood vessel morph...,44,0,0.74,1.00000,1,1,0,BP
GO:0001573,ganglioside metabolic process,20,0,0.34,1.00000,1,1,0,BP
GO:0001580,detection of chemical stimulus involved ...,48,0,0.8,1.00000,1,1,0,BP
GO:0001656,metanephros development,89,0,1.49,1.00000,1,1,0,BP
GO:0001696,gastric acid secretion,20,0,0.34,1.00000,1,1,0,BP
GO:0001702,gastrulation with mouth forming second,37,0,0.62,1.00000,1,1,0,BP
GO:0001756,somitogenesis,77,0,1.29,1.00000,1,1,0,BP
GO:0001759,organ induction,28,0,0.47,1.00000,1,1,0,BP
GO:0001773,myeloid dendritic cell activation,33,0,0.55,1.00000,1,1,0,BP
GO:0001776,leukocyte homeostasis,110,0,1.84,1.00000,1,1,0,BP
GO:0001779,natural killer cell differentiation,31,0,0.52,1.00000,1,1,0,BP
GO:0001780,neutrophil homeostasis,22,0,0.37,1.00000,1,1,0,BP
GO:0001782,B cell homeostasis,37,0,0.62,1.00000,1,1,0,BP
GO:0001783,B cell apoptotic process,41,0,0.69,1.00000,1,1,0,BP
GO:0001825,blastocyst formation,60,0,1.01,1.00000,1,1,0,BP
GO:0001829,trophectodermal cell differentiation,25,0,0.42,1.00000,1,1,0,BP
GO:0001832,blastocyst growth,31,0,0.52,1.00000,1,1,0,BP
GO:0001835,blastocyst hatching,40,0,0.67,1.00000,1,1,0,BP
GO:0001837,epithelial to mesenchymal transition,135,0,2.26,1.00000,1,1,0,BP
GO:0001881,receptor recycling,40,0,0.67,1.00000,1,1,0,BP
GO:0001892,embryonic placenta development,114,0,1.91,1.00000,1,1,0,BP
GO:0001911,negative regulation of leukocyte mediate...,23,0,0.39,1.00000,1,1,0,BP
GO:0001919,regulation of receptor recycling,29,0,0.49,1.00000,1,1,0,BP
GO:0001945,lymph vessel development,29,0,0.49,1.00000,1,1,0,BP
GO:0001946,lymphangiogenesis,21,0,0.35,1.00000,1,1,0,BP
GO:0001947,heart looping,60,0,1.01,1.00000,1,1,0,BP
GO:0001956,positive regulation of neurotransmitter ...,26,0,0.44,1.00000,1,1,0,BP
GO:0001960,negative regulation of cytokine-mediated...,52,0,0.87,1.00000,1,1,0,BP
GO:0001964,startle response,32,0,0.54,1.00000,1,1,0,BP
GO:0001974,blood vessel remodeling,51,0,0.85,1.00000,1,1,0,BP
GO:0001976,neurological system process involved in ...,21,0,0.35,1.00000,1,1,0,BP
GO:0002011,morphogenesis of an epithelial sheet,59,0,0.99,1.00000,1,1,0,BP
GO:0002021,response to dietary excess,34,0,0.57,1.00000,1,1,0,BP
GO:0002029,desensitization of G protein-coupled rec...,28,0,0.47,1.00000,1,1,0,BP
GO:0002042,cell migration involved in sprouting ang...,57,0,0.95,1.00000,1,1,0,BP
GO:0002052,positive regulation of neuroblast prolif...,27,0,0.45,1.00000,1,1,0,BP
GO:0002053,positive regulation of mesenchymal cell ...,37,0,0.62,1.00000,1,1,0,BP
GO:0002062,chondrocyte differentiation,119,0,1.99,1.00000,1,1,0,BP
GO:0002063,chondrocyte development,45,0,0.75,1.00000,1,1,0,BP
GO:0002067,glandular epithelial cell differentiatio...,59,0,0.99,1.00000,1,1,0,BP
GO:0002068,glandular epithelial cell development,28,0,0.47,1.00000,1,1,0,BP
GO:0002076,osteoblast development,20,0,0.34,1.00000,1,1,0,BP
GO:0002089,lens morphogenesis in camera-type eye,28,0,0.47,1.00000,1,1,0,BP
GO:0002092,positive regulation of receptor internal...,29,0,0.49,1.00000,1,1,0,BP
GO:0002097,tRNA wobble base modification,21,0,0.35,1.00000,1,1,0,BP
GO:0002115,store-operated calcium entry,22,0,0.37,1.00000,1,1,0,BP
GO:0002260,lymphocyte homeostasis,78,0,1.31,1.00000,1,1,0,BP
GO:0002287,alpha-beta T cell activation involved in...,66,0,1.11,1.00000,1,1,0,BP
GO:0002292,T cell differentiation involved in immun...,71,0,1.19,1.00000,1,1,0,BP
GO:0002293,alpha-beta T cell differentiation involv...,65,0,1.09,1.00000,1,1,0,BP
GO:0002294,"CD4-positive, alpha-beta T cell differen...",64,0,1.07,1.00000,1,1,0,BP
GO:0002313,mature B cell differentiation involved i...,20,0,0.34,1.00000,1,1,0,BP
GO:0002320,lymphoid progenitor cell differentiation,23,0,0.39,1.00000,1,1,0,BP
GO:0002335,mature B cell differentiation,27,0,0.45,1.00000,1,1,0,BP
GO:0002360,T cell lineage commitment,28,0,0.47,1.00000,1,1,0,BP
GO:0002438,acute inflammatory response to antigenic...,25,0,0.42,1.00000,1,1,0,BP
GO:0002476,antigen processing and presentation of e...,30,0,0.5,1.00000,1,1,0,BP
GO:0002484,antigen processing and presentation of e...,30,0,0.5,1.00000,1,1,0,BP
GO:0002486,antigen processing and presentation of e...,29,0,0.49,1.00000,1,1,0,BP
GO:0002495,antigen processing and presentation of p...,21,0,0.35,1.00000,1,1,0,BP
GO:0002504,antigen processing and presentation of p...,22,0,0.37,1.00000,1,1,0,BP
GO:0002507,tolerance induction,28,0,0.47,1.00000,1,1,0,BP
GO:0002526,acute inflammatory response,119,0,1.99,1.00000,1,1,0,BP
GO:0002534,cytokine production involved in inflamma...,45,0,0.75,1.00000,1,1,0,BP
GO:0002548,monocyte chemotaxis,54,0,0.9,1.00000,1,1,0,BP
GO:0002577,regulation of antigen processing and pre...,21,0,0.35,1.00000,1,1,0,BP
GO:0002673,regulation of acute inflammatory respons...,63,0,1.06,1.00000,1,1,0,BP
GO:0002675,positive regulation of acute inflammator...,32,0,0.54,1.00000,1,1,0,BP
